currenttime,option,variant,length,diff,time
2017-06-30 01:06:12.745273,28,1,3,0.013019146135699926,1.8634440898895264
2017-06-30 01:06:14.503394,29,1,3,0.013016751010045177,1.7578301429748535
2017-06-30 01:06:16.396998,30,1,3,0.013015323892923444,1.8933260440826416
2017-06-30 01:06:18.314089,31,1,3,0.013014404343265958,1.9167780876159668
2017-06-30 01:06:20.242684,32,1,3,0.013013934052996548,1.928391933441162
2017-06-30 01:06:22.136906,33,1,3,0.013013589309541882,1.8939390182495117
2017-06-30 01:06:24.395385,0,1,4,0.10645877837518609,2.2582218647003174
2017-06-30 01:06:26.814692,1,1,4,0.10640531274105168,2.4191319942474365
2017-06-30 01:06:28.297085,2,1,4,0.10532865718144174,1.4821710586547852
2017-06-30 01:06:29.785099,3,1,4,0.10381716090225789,1.4877300262451172
2017-06-30 01:06:31.717021,4,1,4,0.10177236231144739,1.9316768646240234
2017-06-30 01:06:34.014980,5,1,4,0.098759601022362559,2.297668933868408
2017-06-30 01:06:35.886517,6,1,4,0.09440121828221737,1.8712968826293945
2017-06-30 01:06:38.155912,7,1,4,0.088122955883449788,2.268977165222168
2017-06-30 01:06:40.323318,8,1,4,0.081004032256918004,2.1670820713043213
2017-06-30 01:06:42.479186,9,1,4,0.074670327333049541,2.1555919647216797
2017-06-30 01:06:44.848343,10,1,4,0.067028731290582164,2.3688409328460693
2017-06-30 01:06:46.878790,11,1,4,0.056695093479657406,2.0300920009613037
2017-06-30 01:06:48.440201,12,1,4,0.04473798822620987,1.561121940612793
2017-06-30 01:06:50.768649,13,1,4,0.03386696875119851,2.3281638622283936
2017-06-30 01:06:52.939523,14,1,4,0.025837636307938328,2.1706008911132812
2017-06-30 01:06:55.223301,15,1,4,0.020589803610397577,2.283489942550659
2017-06-30 01:06:57.684991,16,1,4,0.017349023702682563,2.4614109992980957
2017-06-30 01:06:59.673130,17,1,4,0.015433330991869273,1.9877550601959229
2017-06-30 01:07:01.704764,18,1,4,0.014316136018434669,2.029890775680542
2017-06-30 01:07:04.458894,19,1,4,0.013657768083347826,2.753848075866699
2017-06-30 01:07:07.226602,20,1,4,0.013267329217708299,2.7674291133880615
2017-06-30 01:07:09.857762,21,1,4,0.013020259429932369,2.630887031555176
2017-06-30 01:07:11.897011,22,1,4,0.012846085299598485,2.0389909744262695
2017-06-30 01:07:13.702640,23,1,4,0.012701750993980356,1.8054349422454834
2017-06-30 01:07:15.702204,24,1,4,0.012557886483304838,1.9993181228637695
2017-06-30 01:07:17.739991,25,1,4,0.012392574682456208,2.037652015686035
2017-06-30 01:07:20.605552,26,1,4,0.012187366491647615,2.865370988845825
2017-06-30 01:07:23.510540,27,1,4,0.0119212490220352,2.904788017272949
2017-06-30 01:07:26.548589,28,1,4,0.011570009489357821,3.037803888320923
2017-06-30 01:07:29.679106,29,1,4,0.01110175466095637,3.1301939487457275
2017-06-30 01:07:32.451991,30,1,4,0.010475783663286711,2.7726540565490723
2017-06-30 01:07:35.669355,31,1,4,0.0096351936110079181,3.2154440879821777
2017-06-30 01:07:38.623117,32,1,4,0.0085050053099174731,2.9534928798675537
2017-06-30 01:07:42.113108,33,1,4,0.0069798151652272818,3.4891679286956787
2017-06-30 01:07:44.568704,0,1,5,0.099378741462944217,2.455219030380249
2017-06-30 01:07:47.308115,1,1,5,0.10640532362786169,2.739053964614868
2017-06-30 01:07:50.070026,2,1,5,0.10532754448195566,2.760561943054199
2017-06-30 01:07:52.780591,3,1,5,0.10381540398156104,2.7102630138397217
2017-06-30 01:07:55.620822,4,1,5,0.10175279727644473,2.839970827102661
2017-06-30 01:07:57.355816,5,1,5,0.098741024652394163,1.7346739768981934
2017-06-30 01:07:59.197437,6,1,5,0.094349252491563146,1.8413619995117188
2017-06-30 01:08:01.035091,7,1,5,0.087963654539625374,1.8373780250549316
2017-06-30 01:08:02.963254,8,1,5,0.080731530798068357,1.9278008937835693
2017-06-30 01:08:06.068845,9,1,5,0.074160911522415759,3.0839040279388428
2017-06-30 01:08:09.332083,10,1,5,0.065813576686487629,3.262934923171997
2017-06-30 01:08:12.063784,11,1,5,0.054085556987974778,2.7314140796661377
2017-06-30 01:08:15.049966,12,1,5,0.040170574629341926,2.9859390258789062
2017-06-30 01:08:17.835394,13,1,5,0.027452999802406827,2.785125970840454
2017-06-30 01:08:20.917956,14,1,5,0.017912501884208828,3.0822548866271973
2017-06-30 01:08:23.634792,15,1,5,0.011445135501481683,2.716568946838379
2017-06-30 01:08:26.454504,16,1,5,0.00731834513702546,2.819491147994995
2017-06-30 01:08:29.220900,17,1,5,0.0047900422412904368,2.766129970550537
2017-06-30 01:08:31.962972,18,1,5,0.0033039117382857312,2.7418980598449707
2017-06-30 01:08:34.538066,19,1,5,0.0024642408181496179,2.5748610496520996
2017-06-30 01:08:37.480333,20,1,5,0.0020061536875480325,2.942106008529663
2017-06-30 01:08:39.673033,21,1,5,0.0017616468551121672,2.1921489238739014
2017-06-30 01:08:41.762992,22,1,5,0.0016329372883839832,2.089715003967285
2017-06-30 01:08:43.903516,23,1,5,0.0015653096589157037,2.140181064605713
2017-06-30 01:08:47.066385,24,1,5,0.0015300592318701135,3.162529945373535
2017-06-30 01:08:49.423999,25,1,5,0.0015119740267295781,2.357351064682007
2017-06-30 01:08:51.399729,26,1,5,0.0015029593327281134,1.9754648208618164
2017-06-30 01:08:53.259934,27,1,5,0.0014986418472543947,1.8599309921264648
2017-06-30 01:08:55.199091,28,1,5,0.0014968207458397945,1.938904047012329
2017-06-30 01:08:57.357062,29,1,5,0.0014962277805803633,2.157676935195923
2017-06-30 01:09:00.469759,30,1,5,0.0014961903672142587,3.112410068511963
2017-06-30 01:09:03.790920,31,1,5,0.00149642040085347,3.3208861351013184
2017-06-30 01:09:07.384250,32,1,5,0.0014967448582048374,3.5930399894714355
2017-06-30 01:09:10.709963,33,1,5,0.0014970617194741394,3.3254711627960205
2017-06-30 01:16:46.870073,0,1,1,0.081428303721408496,0.6253929138183594
2017-06-30 01:16:47.456863,1,1,1,0.081428303721408496,0.5861780643463135
2017-06-30 01:16:48.122223,2,1,1,0.081428303721408496,0.6650829315185547
2017-06-30 01:16:48.728199,3,1,1,0.081428303721021375,0.6056718826293945
2017-06-30 01:16:49.266639,4,1,1,0.081428303721408496,0.5382080078125
2017-06-30 01:16:49.935471,5,1,1,0.081428303721408496,0.6685729026794434
2017-06-30 01:16:50.507870,6,1,1,0.081428303721408496,0.5720570087432861
2017-06-30 01:16:50.989994,7,1,1,0.081428303721408496,0.4819188117980957
2017-06-30 01:16:51.549034,8,1,1,0.081428303721408496,0.5586769580841064
2017-06-30 01:16:52.142400,9,1,1,0.081428303721021375,0.5930750370025635
2017-06-30 01:16:52.723395,10,1,1,0.081428303721408496,0.5806980133056641
2017-06-30 01:16:53.175810,11,1,1,0.081428303721408496,0.4521510601043701
2017-06-30 01:16:53.686928,12,1,1,0.081428303721408496,0.5109190940856934
2017-06-30 01:16:54.036034,13,1,1,0.081428303721408496,0.34885311126708984
2017-06-30 01:16:54.432581,14,1,1,0.081428303721408496,0.39614200592041016
2017-06-30 01:16:54.870635,15,1,1,0.081428303721021375,0.4378321170806885
2017-06-30 01:16:55.227351,16,1,1,0.081428303721408496,0.356518030166626
2017-06-30 01:16:55.624456,17,1,1,0.081428303721408496,0.39685797691345215
2017-06-30 01:16:56.050702,18,1,1,0.081428303721408496,0.42598700523376465
2017-06-30 01:16:56.522900,19,1,1,0.081428303721408496,0.4719250202178955
2017-06-30 01:16:56.907834,20,1,1,0.081428303721408496,0.38468194007873535
2017-06-30 01:16:57.317784,21,1,1,0.081428303721021375,0.40970516204833984
2017-06-30 01:16:57.846029,22,1,1,0.081428303721408496,0.5280029773712158
2017-06-30 01:16:58.414900,23,1,1,0.081428303721408496,0.5685920715332031
2017-06-30 01:16:59.040219,24,1,1,0.081428303721408496,0.6250588893890381
2017-06-30 01:16:59.518602,25,1,1,0.081428303721408496,0.47812390327453613
2017-06-30 01:17:00.073630,26,1,1,0.081428303721408496,0.5547709465026855
2017-06-30 01:17:00.589983,27,1,1,0.081428303721021375,0.5160870552062988
2017-06-30 01:17:01.029545,28,1,1,0.081428303721408496,0.43933892250061035
2017-06-30 01:17:01.529826,29,1,1,0.081428303721408496,0.49981093406677246
2017-06-30 01:17:01.985586,30,1,1,0.081428303721408496,0.45546793937683105
2017-06-30 01:17:02.423250,31,1,1,0.081428303721408496,0.4373950958251953
2017-06-30 01:17:03.010814,32,1,1,0.081428303721408496,0.5872440338134766
2017-06-30 01:17:03.686279,33,1,1,0.081428303721021375,0.6751821041107178
2017-06-30 01:17:04.953655,0,1,2,0.6214149161808209,1.2670907974243164
2017-06-30 01:17:05.959368,1,1,2,0.081128898954973425,1.0054302215576172
2017-06-30 01:17:07.110915,2,1,2,0.081023384508119078,1.1511220932006836
2017-06-30 01:17:08.204272,3,1,2,0.080886212826306036,1.0930469036102295
2017-06-30 01:17:09.374033,4,1,2,0.080706975652443447,1.1693789958953857
2017-06-30 01:17:10.629552,5,1,2,0.08044957962698128,1.255267858505249
2017-06-30 01:17:11.636516,6,1,2,0.080119833363908863,1.0066590309143066
2017-06-30 01:17:12.459036,7,1,2,0.079640850283861364,0.8222851753234863
2017-06-30 01:17:13.560479,8,1,2,0.078945350305758458,1.101146936416626
2017-06-30 01:17:14.892330,9,1,2,0.077831610082685271,1.3315589427947998
2017-06-30 01:17:16.361362,10,1,2,0.075585514171611315,1.46868896484375
2017-06-30 01:17:17.684062,11,1,2,0.069066129172093524,1.3224220275878906
2017-06-30 01:17:18.797636,12,1,2,0.061800942719486593,1.1133301258087158
2017-06-30 01:17:19.682176,13,1,2,0.058508518300519015,0.884289026260376
2017-06-30 01:17:20.799950,14,1,2,0.056690781891119355,1.1174559593200684
2017-06-30 01:17:22.134973,15,1,2,0.055430175427643121,1.3347492218017578
2017-06-30 01:17:23.557577,16,1,2,0.054502879586623594,1.4223010540008545
2017-06-30 01:17:24.435584,17,1,2,0.053610104037984621,0.8777189254760742
2017-06-30 01:17:25.270445,18,1,2,0.052693257002477727,0.8344721794128418
2017-06-30 01:17:26.177776,19,1,2,0.051649970474200418,0.9070868492126465
2017-06-30 01:17:27.080987,20,1,2,0.050368500808556246,0.903019905090332
2017-06-30 01:17:28.158712,21,1,2,0.048756424589735038,1.0774588584899902
2017-06-30 01:17:29.176406,22,1,2,0.046663094623109497,1.0174710750579834
2017-06-30 01:17:30.101803,23,1,2,0.043852180419688268,0.9252138137817383
2017-06-30 01:17:31.144597,24,1,2,0.040069545659145923,1.0424928665161133
2017-06-30 01:17:32.353754,25,1,2,0.034856996425412082,1.2088701725006104
2017-06-30 01:17:33.705713,26,1,2,0.02731982065754494,1.3511018753051758
2017-06-30 01:17:34.632531,27,1,2,0.016749055323133841,0.9244840145111084
2017-06-30 01:17:35.706694,28,1,2,0.020905919022098918,1.0612740516662598
2017-06-30 01:17:36.986602,29,1,2,0.06655907077698292,1.2796518802642822
2017-06-30 01:17:38.601716,30,1,2,0.1188889726875897,1.6148178577423096
2017-06-30 01:17:40.075097,31,1,2,0.15889279093187558,1.4730861186981201
2017-06-30 01:17:41.533760,32,1,2,0.18773587787044207,1.4584391117095947
2017-06-30 01:17:42.794060,33,1,2,0.20884099815565474,1.26003098487854
2017-06-30 01:17:44.322151,0,1,3,0.067111778627993834,1.5278310775756836
2017-06-30 01:17:46.047698,1,1,3,0.081103261127827522,1.7252609729766846
2017-06-30 01:17:47.640036,2,1,3,0.08099033011509936,1.5920510292053223
2017-06-30 01:17:49.314372,3,1,3,0.080824516783572997,1.674030065536499
2017-06-30 01:17:50.905694,4,1,3,0.080601468964921763,1.5909759998321533
2017-06-30 01:17:52.761158,5,1,3,0.080261942922916413,1.8551340103149414
2017-06-30 01:17:54.459127,6,1,3,0.07976211487947367,1.6956961154937744
2017-06-30 01:17:56.110621,7,1,3,0.078934318704333387,1.6512229442596436
2017-06-30 01:17:57.825053,8,1,3,0.077328047258374499,1.7141308784484863
2017-06-30 01:17:59.582783,9,1,3,0.072223663692204676,1.7573859691619873
2017-06-30 01:18:01.237396,10,1,3,0.056630508026742438,1.6544508934020996
2017-06-30 01:18:02.932768,11,1,3,0.0453111690095973,1.6950550079345703
2017-06-30 01:18:04.856814,12,1,3,0.032998332029197601,1.9237940311431885
2017-06-30 01:18:06.519118,13,1,3,0.021081352149784814,1.6620359420776367
2017-06-30 01:18:08.050213,14,1,3,0.013167754707664623,1.5308339595794678
2017-06-30 01:18:09.203613,15,1,3,0.0095594677154672639,1.1530680656433105
2017-06-30 01:18:10.434296,16,1,3,0.0085932523330170974,1.2305331230163574
2017-06-30 01:18:12.126955,17,1,3,0.0085844597058572086,1.6924090385437012
2017-06-30 01:18:13.973001,18,1,3,0.0087496208899518393,1.8457789421081543
2017-06-30 01:18:15.694655,19,1,3,0.0088792024846035406,1.7214128971099854
2017-06-30 01:18:17.441331,20,1,3,0.0089519849667912457,1.7463929653167725
2017-06-30 01:18:18.990584,21,1,3,0.0089835019006068873,1.548996925354004
2017-06-30 01:18:20.752213,22,1,3,0.0089920085032667296,1.7612659931182861
2017-06-30 01:18:22.291702,23,1,3,0.008988549012530463,1.539254903793335
2017-06-30 01:18:24.043554,24,1,3,0.0089806936130402085,1.751495122909546
2017-06-30 01:18:26.046497,25,1,3,0.0089714255764745659,2.0027029514312744
2017-06-30 01:18:27.906193,26,1,3,0.0089626656129645453,1.8593881130218506
2017-06-30 01:18:29.792393,27,1,3,0.0089548875740290829,1.8859140872955322
2017-06-30 01:18:31.395264,28,1,3,0.0089485161597538283,1.6025209426879883
2017-06-30 01:18:33.268511,29,1,3,0.0089433854442269225,1.8728809356689453
2017-06-30 01:18:35.024919,30,1,3,0.0089393648700910339,1.7560667991638184
2017-06-30 01:18:37.019488,31,1,3,0.0089362371298187439,1.9943010807037354
2017-06-30 01:18:38.934608,32,1,3,0.0089338300856654056,1.9148378372192383
2017-06-30 01:18:40.441143,33,1,3,0.0089319882402438683,1.5055961608886719
2017-06-30 01:18:41.739088,0,1,4,0.070902592098318201,1.2976889610290527
2017-06-30 01:18:43.178770,1,1,4,0.081104200327996381,1.4394030570983887
2017-06-30 01:18:45.032900,2,1,4,0.080988311823098888,1.851715087890625
2017-06-30 01:18:47.418245,3,1,4,0.080820663442054796,2.385079860687256
2017-06-30 01:18:49.584624,4,1,4,0.08059345240153433,2.1660079956054688
2017-06-30 01:18:51.778881,5,1,4,0.080239389496264524,2.193955898284912
2017-06-30 01:18:54.142798,6,1,4,0.079691126474742177,2.363668203353882
2017-06-30 01:18:56.848708,7,1,4,0.078747663720743655,2.705670118331909
2017-06-30 01:18:59.307152,8,1,4,0.076688950804899111,2.433026075363159
2017-06-30 01:19:01.431570,9,1,4,0.066349389418774843,2.124027967453003
2017-06-30 01:19:03.807141,10,1,4,0.051683425177892817,2.3751280307769775
2017-06-30 01:19:06.027920,11,1,4,0.041035169718200593,2.220456838607788
2017-06-30 01:19:08.284911,12,1,4,0.029003491151716992,2.2567429542541504
2017-06-30 01:19:10.440766,13,1,4,0.017603929690164111,2.1555581092834473
2017-06-30 01:19:12.640587,14,1,4,0.0096330261245438156,2.199521064758301
2017-06-30 01:19:14.857485,15,1,4,0.0056759705329130477,2.216618061065674
2017-06-30 01:19:17.280150,16,1,4,0.0050282177921972216,2.4223520755767822
2017-06-30 01:19:19.685421,17,1,4,0.005702629939689079,2.4049880504608154
2017-06-30 01:19:21.613647,18,1,4,0.0064804046668612151,1.9279639720916748
2017-06-30 01:19:23.295622,19,1,4,0.0071618775571359889,1.6817200183868408
2017-06-30 01:19:25.180718,20,1,4,0.0078092199965577799,1.8848462104797363
2017-06-30 01:19:27.680347,21,1,4,0.0085128081547333825,2.4993648529052734
2017-06-30 01:19:30.196990,22,1,4,0.0093666026935600305,2.5163440704345703
2017-06-30 01:19:32.207490,23,1,4,0.010471969231278468,2.010190010070801
2017-06-30 01:19:34.420639,24,1,4,0.011945883648105069,2.212867021560669
2017-06-30 01:19:37.140121,25,1,4,0.013944666740936144,2.7191689014434814
2017-06-30 01:19:38.891239,26,1,4,0.016682871998321344,1.7509398460388184
2017-06-30 01:19:41.376424,27,1,4,0.020488280023901965,2.4849319458007812
2017-06-30 01:19:44.186747,28,1,4,0.025905364234562626,2.810157060623169
2017-06-30 01:19:47.143349,29,1,4,0.033998194719039164,2.9563791751861572
2017-06-30 01:19:49.642067,30,1,4,0.047403427337276378,2.4984121322631836
2017-06-30 01:19:51.988079,31,1,4,0.076154225320377883,2.3457319736480713
2017-06-30 01:19:54.150229,32,1,4,0.17743747822071518,2.1618878841400146
2017-06-30 01:19:56.290361,33,1,4,0.28732576989293096,2.139941930770874
2017-06-30 01:19:57.883410,0,1,5,0.069455146168018414,1.5928499698638916
2017-06-30 01:19:59.693887,1,1,5,0.081103016563001909,1.8102009296417236
2017-06-30 01:20:01.526949,2,1,5,0.080988231372426514,1.80672287940979
2017-06-30 01:20:03.674885,3,1,5,0.080820486285848855,2.147671937942505
2017-06-30 01:20:05.423382,4,1,5,0.080577014886955123,1.748232126235962
2017-06-30 01:20:08.657674,5,1,5,0.080235494059489154,3.2340149879455566
2017-06-30 01:20:11.736120,6,1,5,0.079678483704299724,3.0636489391326904
2017-06-30 01:20:14.628356,7,1,5,0.07871974693733319,2.8919107913970947
2017-06-30 01:20:16.917694,8,1,5,0.076517713750469493,2.2886509895324707
2017-06-30 01:20:18.847346,9,1,5,0.064464583813642368,1.9294030666351318
2017-06-30 01:20:20.671884,10,1,5,0.050283475868115622,1.8241400718688965
2017-06-30 01:20:23.412956,11,1,5,0.038986480711362875,2.7386040687561035
2017-06-30 01:20:26.284248,12,1,5,0.02628031337475906,2.8480939865112305
2017-06-30 01:20:29.037121,13,1,5,0.015405602033938592,2.752579927444458
2017-06-30 01:20:31.721899,14,1,5,0.00896869010787457,2.684515953063965
2017-06-30 01:20:34.599088,15,1,5,0.006304506434202454,2.87689208984375
2017-06-30 01:20:37.508854,16,1,5,0.0057428987481096183,2.9094960689544678
2017-06-30 01:20:40.642979,17,1,5,0.0061366570839845374,3.133831024169922
2017-06-30 01:20:43.405878,18,1,5,0.0067943225027032195,2.7626678943634033
2017-06-30 01:20:46.347671,19,1,5,0.0073744489062627563,2.94153094291687
2017-06-30 01:20:49.399458,20,1,5,0.0077856880798076742,3.05149507522583
2017-06-30 01:20:51.864368,21,1,5,0.0080491422464462961,2.46464204788208
2017-06-30 01:20:53.949991,22,1,5,0.0082095603568501391,2.0526371002197266
2017-06-30 01:20:56.433640,23,1,5,0.0083047141711688217,2.483362913131714
2017-06-30 01:20:59.716052,24,1,5,0.008360516698991162,3.282111883163452
2017-06-30 01:21:01.962892,25,1,5,0.0083932605546555294,2.227497100830078
2017-06-30 01:21:03.902841,26,1,5,0.0084124589219386394,1.93961501121521
2017-06-30 01:21:05.864939,27,1,5,0.0084238152633188592,1.9618160724639893
2017-06-30 01:21:08.580066,28,1,5,0.0084306564543454813,2.714862108230591
2017-06-30 01:21:11.586670,29,1,5,0.0084348023466778912,3.0063271522521973
2017-06-30 01:21:14.044525,30,1,5,0.0084373334280813377,2.4575788974761963
2017-06-30 01:21:16.299922,31,1,5,0.0084388926501182161,2.2543280124664307
2017-06-30 01:21:18.750023,32,1,5,0.0084398952787022655,2.4498581886291504
2017-06-30 01:21:21.179218,33,1,5,0.0084406009262478383,2.4221959114074707
2017-06-30 01:28:37.926370,0,1,1,0.17827688480017947,0.34327197074890137
2017-06-30 01:28:38.346703,1,1,1,0.17827688480101686,0.42008399963378906
2017-06-30 01:28:38.729863,2,1,1,0.17827688480017947,0.38283300399780273
2017-06-30 01:28:39.097280,3,1,1,0.17827688480017947,0.3671450614929199
2017-06-30 01:28:39.465813,4,1,1,0.17827688480101686,0.36830806732177734
2017-06-30 01:28:39.824887,5,1,1,0.17827688480101686,0.3588728904724121
2017-06-30 01:28:40.194017,6,1,1,0.17827688480017947,0.368894100189209
2017-06-30 01:28:40.627441,7,1,1,0.17827688480101686,0.4331989288330078
2017-06-30 01:28:40.981524,8,1,1,0.17827688480017947,0.35364699363708496
