currenttime,option,f,accuracy
2018-04-28 11:55:39.274397,opt1,0.9,0.71706598285364365
2018-04-28 11:55:40.657172,opt2,0.9,0.6703440753214942
2018-04-28 11:55:42.127049,opt3,0.9,0.6859690753214942
2018-04-28 11:55:43.416764,opt4,0.9,0.7015940753214942
2018-04-28 11:55:44.739013,opt5,0.9,0.7015940753214942
2018-04-28 11:55:46.340855,opt1,0.567861610032174,0.6444953304028096
2018-04-28 11:55:48.369883,opt2,0.567861610032174,0.61475083147796927
2018-04-28 11:55:49.951310,opt3,0.567861610032174,0.62583861398489915
2018-04-28 11:55:51.265206,opt4,0.567861610032174,0.64460157774662596
2018-04-28 11:55:52.625895,opt5,0.567861610032174,0.64460157774662596
2018-04-28 11:55:53.942878,opt1,0.35829645349814754,0.621665235642053
2018-04-28 11:55:55.365527,opt2,0.35829645349814754,0.60414138523182603
2018-04-28 11:55:56.889705,opt3,0.35829645349814754,0.62416523564205306
2018-04-28 11:55:58.202544,opt4,0.35829645349814754,0.62171293646250714
2018-04-28 11:55:59.625780,opt5,0.35829645349814754,0.62171293646250714
2018-04-28 11:56:01.322553,opt1,0.2260697788358622,0.62112952670733623
2018-04-28 11:56:02.855001,opt2,0.2260697788358622,0.60050792351530924
2018-04-28 11:56:04.239927,opt3,0.2260697788358622,0.61290461773018534
2018-04-28 11:56:05.564609,opt4,0.2260697788358622,0.61707640296791033
2018-04-28 11:56:06.988795,opt5,0.2260697788358622,0.61707640296791033
2018-04-28 11:56:08.296209,opt1,0.14264038732150022,0.59445302408267153
2018-04-28 11:56:09.826528,opt2,0.14264038732150022,0.59077523692591027
2018-04-28 11:56:11.402043,opt3,0.14264038732150022,0.59260520448315401
2018-04-28 11:56:12.752674,opt4,0.14264038732150022,0.59081094101045761
2018-04-28 11:56:14.521067,opt5,0.14264038732150022,0.59081094101045761
2018-04-28 11:56:15.905292,opt1,0.09000000000000001,0.56446807865492199
2018-04-28 11:56:17.685966,opt2,0.09000000000000001,0.67053149641202392
2018-04-28 11:56:19.114983,opt3,0.09000000000000001,0.70550775689304357
2018-04-28 11:56:20.472919,opt4,0.09000000000000001,0.50662177451143897
2018-04-28 11:56:21.982426,opt5,0.09000000000000001,0.50662177451143897
2018-04-28 11:56:23.364946,opt1,0.0567861610032174,0.54976760993494211
2018-04-28 11:56:25.597002,opt2,0.0567861610032174,0.64808365885529762
2018-04-28 11:56:27.238761,opt3,0.0567861610032174,0.63260609760955233
2018-04-28 11:56:28.611567,opt4,0.0567861610032174,0.50624081352423489
2018-04-28 11:56:30.072475,opt5,0.0567861610032174,0.50624081352423489
2018-04-28 11:56:31.376152,opt1,0.035829645349814754,0.53919538253033195
2018-04-28 11:56:33.301391,opt2,0.035829645349814754,0.6413505313573421
2018-04-28 11:56:35.223520,opt3,0.035829645349814754,0.6886568812197994
2018-04-28 11:56:37.064017,opt4,0.035829645349814754,0.49955552733506892
2018-04-28 11:56:38.454043,opt5,0.035829645349814754,0.49958727538256398
2018-04-28 11:56:39.790858,opt1,0.022606977883586222,0.52559571693799145
2018-04-28 11:56:41.886977,opt2,0.022606977883586222,0.51134137323843665
2018-04-28 11:56:43.547479,opt3,0.022606977883586222,0.50949920376848534
2018-04-28 11:56:45.053585,opt4,0.022606977883586222,0.52559571693799145
