currenttime,option,f,accuracy
2018-03-01 08:09:13.240988,opt1,0.9,0.98732932932932937
2018-03-01 08:09:13.687665,opt2,0.9,0.8000575425725126
2018-03-01 08:09:14.000550,opt3,0.9,0.98732932932932937
2018-03-01 08:09:14.355623,opt4,0.9,0.98267264869660076
2018-03-01 08:09:14.834927,opt5,0.9,0.98267264869660076
2018-03-01 08:19:58.246979,opt6,0.9,0.98035029041017063
2018-03-01 08:19:58.549944,opt1,0.567861610032174,0.96590420244399888
2018-03-01 08:19:58.959290,opt2,0.567861610032174,0.79359617889523026
2018-03-01 08:19:59.288502,opt3,0.567861610032174,0.96706160985140632
2018-03-01 08:19:59.622723,opt4,0.567861610032174,0.96829689187104739
2018-03-01 08:20:00.073479,opt5,0.567861610032174,0.96845114144686095
2018-03-01 08:32:03.335293,opt6,0.567861610032174,0.96922046120623173
2018-03-01 08:32:03.644005,opt1,0.35829645349814754,0.93174375332019466
2018-03-01 08:32:04.122528,opt2,0.35829645349814754,0.78583159102095601
2018-03-01 08:32:04.633743,opt3,0.35829645349814754,0.93408090545709255
2018-03-01 08:32:05.151740,opt4,0.35829645349814754,0.93615858973402888
2018-03-01 08:32:05.773540,opt5,0.35829645349814754,0.93595050066869856
2018-03-01 08:36:19.212205,opt1,0.9,0.99033432234629837
2018-03-01 08:36:19.891788,opt2,0.9,0.81506056955158745
2018-03-01 08:36:20.417011,opt3,0.9,0.98900098901296507
2018-03-01 08:36:20.836543,opt4,0.9,0.99033632434830032
2018-03-01 08:36:21.537246,opt5,0.9,0.99033632434830032
2018-03-01 08:41:26.445224,opt6,0.9,0.98634629839420251
2018-03-01 08:41:26.965341,opt1,0.567861610032174,0.9683721956570176
2018-03-01 08:41:27.589624,opt2,0.567861610032174,0.79020097434315384
2018-03-01 08:41:28.120137,opt3,0.567861610032174,0.96852665946835315
2018-03-01 08:41:28.596230,opt4,0.567861610032174,0.9706880816494422
2018-03-01 08:41:29.165337,opt5,0.567861610032174,0.97084233122525576
2018-03-01 08:45:32.576589,opt6,0.567861610032174,0.9624281239823812
2018-03-01 08:45:33.038286,opt1,0.35829645349814754,0.93631568950163879
2018-03-01 08:45:33.588562,opt2,0.35829645349814754,0.78942131111878933
2018-03-01 08:45:33.935571,opt3,0.35829645349814754,0.93751099946328897
2018-03-01 08:45:34.309248,opt4,0.35829645349814754,0.93818625632042141
2018-03-01 08:45:34.830942,opt5,0.35829645349814754,0.93875754189701943
