currenttime,method,f,accuracy,precision,recall,learntime,proptime
2020-02-24 23:49:34.455990,DCEr1,0.00022606977883586222,0.3680036585739584,0.3814481809299531,0.39963477610580994,0.04248952865600586,1.7716598510742188
2020-02-24 23:49:41.873099,DCE1,0.0001426403873215002,0.0,0.33333333333333326,1.0,0.021764039993286133,1.6023828983306885
2020-02-24 23:49:43.839506,DCEr1,0.0001426403873215002,0.3320828599178246,0.33412350835363874,0.3369889474670993,0.04386091232299805,1.7665095329284668
2020-02-24 23:49:51.201010,DCE1,9e-05,0.0,0.33333333333333326,1.0,0.0229642391204834,1.6155812740325928
2020-02-24 23:49:53.150627,DCEr1,9e-05,0.3243129038719905,0.3596383511003822,0.4243940763234382,0.043019771575927734,1.7520039081573486
2020-02-25 00:14:20.433153,DCE1,0.2260697788358622,0.8525413547575229,0.85299023804242,0.8538880046122141,0.054955244064331055,2.4853851795196533
2020-02-25 00:14:20.861045,DCE1,0.9,0.937004480785879,0.937004480785879,0.937004480785879,0.03001546859741211,2.479759454727173
2020-02-25 00:14:22.863020,DCEr1,0.2260697788358622,0.8605010109099013,0.8609498941947984,0.8618476607645925,0.07288789749145508,2.1933224201202393
2020-02-25 00:14:23.619471,DCEr1,0.9,0.9378782202526561,0.9378782202526561,0.9378782202526561,0.05741381645202637,2.5691847801208496
2020-02-25 00:14:34.971105,DCE1,0.14264038732150022,0.774973317395232,0.7752627233756556,0.7758415353365034,0.08085298538208008,2.4245505332946777
2020-02-25 00:14:35.066221,DCE1,0.567861610032174,0.8849929044080653,0.8852547144360604,0.8856313709572862,0.03524351119995117,2.4883079528808594
2020-02-25 00:14:37.475512,DCEr1,0.14264038732150022,0.7748967828781649,0.7751861888585886,0.775765000819436,0.08301830291748047,2.2417023181915283
2020-02-25 00:14:37.552063,DCEr1,0.567861610032174,0.8858027029706728,0.8860645129986681,0.8864411695198937,0.03904390335083008,2.288067102432251
2020-02-25 00:14:50.637866,DCE1,0.35829645349814754,0.8226517964690184,0.8229270706514829,0.8232796841702926,0.057672977447509766,2.9418551921844482
2020-02-25 00:14:53.360549,DCEr1,0.35829645349814754,0.8241514556373893,0.8244267298198537,0.8247793433386633,0.10352087020874023,2.469627618789673
2020-02-25 00:14:59.927548,DCE1,0.09000000000000001,0.8133076751147978,0.8137558953956422,0.8146403178821461,0.03155040740966797,2.1762592792510986
2020-02-25 00:15:02.369149,DCEr1,0.09000000000000001,0.8139741151239624,0.8144344125539483,0.8153309121895936,0.08972978591918945,2.1904633045196533
2020-02-25 00:15:03.712158,DCE1,0.0567861610032174,0.7694432346112018,0.7700599012912974,0.7712027179515649,0.05036807060241699,2.3599720001220703
2020-02-25 00:15:06.891635,DCEr1,0.0567861610032174,0.7686551692755726,0.7692486475498713,0.7703682758043415,0.08772659301757812,2.8247501850128174
2020-02-25 00:15:17.032470,DCE1,0.014264038732150021,0.7125249245925335,0.7134457187555915,0.7149055377556143,0.04398751258850098,2.4956796169281006
2020-02-25 00:15:17.732871,DCE1,0.035829645349814754,0.7682426933566058,0.7687089191905795,0.7695869063250957,0.0529332160949707,2.2177886962890625
2020-02-25 00:15:19.504867,DCEr1,0.014264038732150021,0.7023373094457225,0.703349233343629,0.7049001820785002,0.08703899383544922,2.2173948287963867
2020-02-25 00:15:20.552711,DCEr1,0.035829645349814754,0.7683190541711978,0.7687966225032433,0.7696859521358314,0.05896568298339844,2.5706794261932373
2020-02-25 00:15:36.855057,DCE1,0.009000000000000001,0.6570169949365122,0.6579683525036298,0.659491211153909,0.0656273365020752,2.8879683017730713
2020-02-25 00:15:39.418424,DCEr1,0.009000000000000001,0.6569507829256535,0.6579352464982006,0.659491211153909,0.06960296630859375,2.288281202316284
2020-02-25 00:15:44.090202,DCE1,0.022606977883586222,0.7545971394031562,0.7552488319506075,0.7564515121109684,0.04239177703857422,3.131739616394043
2020-02-25 00:15:46.571979,DCEr1,0.022606977883586222,0.7579907649001094,0.7585976996988756,0.7597556221105511,0.07231545448303223,2.245317220687866
2020-02-25 00:15:51.434733,DCE1,0.00567861610032174,0.5917874284106176,0.5931190365243123,0.5950847065883914,0.049031734466552734,2.2085909843444824
2020-02-25 00:15:54.084817,DCEr1,0.00567861610032174,0.5860889936292352,0.5875350642403899,0.5896151968019289,0.08093023300170898,2.4018373489379883
2020-02-25 00:15:56.424187,DCE1,0.0035829645349814755,0.0,0.3333333333333333,1.0,0.04121208190917969,2.1591238975524902
2020-02-25 00:15:59.079549,DCEr1,0.0035829645349814755,0.5092691079610403,0.5108044778164134,0.5130428698464985,0.16819095611572266,2.3158748149871826
2020-02-25 00:16:04.203636,DCE1,0.0009000000000000001,0.0,0.33333333333333326,1.0,0.05786442756652832,2.658903121948242
2020-02-25 00:16:07.187861,DCEr1,0.0009000000000000001,0.4398955734159038,0.5463375845610178,0.6563909748333328,0.47405171394348145,2.2737677097320557
2020-02-25 00:16:11.590122,DCE1,0.002260697788358622,0.5308458203650555,0.5324533411740181,0.5349795917993437,0.0678715705871582,2.166360378265381
2020-02-25 00:16:14.207821,DCEr1,0.002260697788358622,0.5309990488911406,0.5325752046722956,0.5350057336477111,0.08748388290405273,2.329780340194702
2020-02-25 00:16:16.731078,DCE1,0.0005678616100321739,0.0,0.33333333333333326,1.0,0.03214383125305176,2.2116286754608154
2020-02-25 00:16:19.120735,DCEr1,0.0005678616100321739,0.35169483718885197,0.3621161090347654,0.37864048230986486,0.039604902267456055,2.193962335586548
2020-02-25 00:16:24.119184,DCE1,0.0014264038732150022,0.0,0.3333333333333333,1.0,0.022704601287841797,2.062117338180542
2020-02-25 00:16:26.571044,DCEr1,0.0014264038732150022,0.607037528910654,0.6114059638228672,0.617349693846634,0.07302665710449219,2.1764142513275146
2020-02-25 00:16:28.266159,DCE1,0.00035829645349814754,0.0,0.33333333333333326,1.0,0.043128252029418945,2.086923122406006
2020-02-25 00:16:30.723233,DCEr1,0.00035829645349814754,0.46743531996752496,0.47438058684015694,0.4839885948310769,0.07277393341064453,2.218301296234131
2020-02-25 00:16:34.966079,DCE1,0.00022606977883586222,0.0,0.33333333333333326,1.0,0.022026538848876953,1.6235005855560303
2020-02-25 00:16:36.929326,DCEr1,0.00022606977883586222,0.4746266324170081,0.48569771195204786,0.5028612537575611,0.047324180603027344,1.7603650093078613
2020-02-25 00:16:44.343826,DCE1,0.0001426403873215002,0.0,0.33333333333333326,1.0,0.022471904754638672,1.6156349182128906
2020-02-25 00:16:46.296525,DCEr1,0.0001426403873215002,0.5605135819274519,0.6038635007405672,0.6642534175207357,0.04423022270202637,1.7526004314422607
2020-02-25 00:16:53.709788,DCE1,9e-05,0.0,0.33333333333333326,1.0,0.022292613983154297,1.6205484867095947
2020-02-25 00:16:55.665987,DCEr1,9e-05,0.5670681766493487,0.6407740973083874,0.7327876405627421,0.0448610782623291,1.7555501461029053
2020-02-25 00:56:36.422002,DCE1,0.0014264038732150022,0.0,0.3333333333333333,1.0,0.023936748504638672,2.072307586669922
2020-02-25 00:56:36.737487,DCE1,0.9,0.9393220079836785,0.9393220079836785,0.9393220079836785,0.040799856185913086,2.2858872413635254
2020-02-25 00:56:38.977390,DCEr1,0.0014264038732150022,0.5178951922842168,0.5274161242822496,0.5389768591740512,0.08278679847717285,2.2953028678894043
2020-02-25 00:56:39.457589,DCEr1,0.9,0.9393220079836785,0.9393220079836785,0.9393220079836785,0.07737278938293457,2.5389912128448486
2020-02-25 00:56:48.219945,DCE1,0.0009000000000000001,0.0,0.33333333333333326,1.0,0.04987955093383789,2.1655311584472656
2020-02-25 00:56:49.865103,DCE1,0.567861610032174,0.903735443095695,0.9040293701652239,0.9043232972347529,0.057311296463012695,2.2761476039886475
2020-02-25 00:56:50.935088,DCEr1,0.0009000000000000001,0.4779930499296319,0.48495013071751797,0.4965103582359882,0.0871131420135498,2.374760627746582
2020-02-25 00:56:52.563349,DCEr1,0.567861610032174,0.9035836058652061,0.903877532934735,0.904171460004264,0.05585050582885742,2.46279239654541
2020-02-25 00:57:01.008544,DCE1,0.0005678616100321739,0.0,0.33333333333333326,1.0,0.03141069412231445,2.0953996181488037
2020-02-25 00:57:03.391500,DCE1,0.35829645349814754,0.8414903706867664,0.8416837190276297,0.8419544067048389,0.03591775894165039,2.580203056335449
2020-02-25 00:57:03.566286,DCEr1,0.0005678616100321739,0.3485050956797698,0.3520662363960841,0.3572962397225383,0.04468655586242676,2.3267288208007812
2020-02-25 00:57:05.972690,DCEr1,0.35829645349814754,0.8431604456697247,0.8433367524291294,0.8435903985248797,0.0795137882232666,2.3424415588378906
2020-02-25 00:57:13.211745,DCE1,0.00035829645349814754,0.0,0.33333333333333326,1.0,0.05312943458557129,2.1355626583099365
2020-02-25 00:57:15.704683,DCEr1,0.00035829645349814754,0.6358809069299111,0.6420109826459487,0.6502591728145252,0.1127772331237793,2.19968318939209
2020-02-25 00:57:17.354931,DCE1,0.2260697788358622,0.8473571678255126,0.8479060429151378,0.8488396751061037,0.06444597244262695,2.5994718074798584
2020-02-25 00:57:19.821109,DCEr1,0.2260697788358622,0.8470414134902434,0.8476044188610614,0.8485521813332197,0.06231880187988281,2.198326587677002
2020-02-25 00:57:25.188607,DCE1,0.00022606977883586222,0.0,0.33333333333333326,1.0,0.023651599884033203,2.0830070972442627
2020-02-25 00:57:27.814807,DCEr1,0.00022606977883586222,0.424260513569309,0.473736758015127,0.5420571287121575,0.06549835205078125,2.395925998687744
2020-02-25 00:57:30.374596,DCE1,0.14264038732150022,0.8134726376709994,0.8139356872396775,0.8148617863770334,0.05762505531311035,2.18169903755188
2020-02-25 00:57:32.688264,DCEr1,0.14264038732150022,0.8170830676180779,0.8175588729396003,0.818497727829801,0.05507302284240723,2.0973832607269287
2020-02-25 00:57:38.784378,DCE1,0.0001426403873215002,0.0,0.33333333333333326,1.0,0.0432889461517334,3.0745692253112793
2020-02-25 00:57:41.391164,DCEr1,0.0001426403873215002,0.421532447639175,0.43805492477150665,0.4565130597622622,0.07982110977172852,2.3263673782348633
2020-02-25 00:57:44.961620,DCE1,0.09000000000000001,0.7452053547623079,0.7455597690544061,0.7461868097250415,0.049601078033447266,2.137864589691162
2020-02-25 00:57:47.555523,DCEr1,0.09000000000000001,0.7499748816267098,0.7503654092183196,0.7510285631884667,0.06772232055664062,2.3334288597106934
2020-02-25 00:57:51.217920,DCE1,9e-05,0.0,0.33333333333333326,1.0,0.13214921951293945,2.292834997177124
2020-02-25 00:57:55.479364,DCEr1,9e-05,0.43507110104153357,0.44438923500288197,0.4573686256036567,0.09968733787536621,3.8916399478912354
2020-02-25 00:58:07.584290,DCE1,0.9,0.9440443332659281,0.9446792591092145,0.9453141849525011,0.0506744384765625,2.16530704498291
2020-02-25 00:58:09.292126,DCE1,0.0567861610032174,0.6700019655798394,0.6704460739697738,0.6713111023438453,0.12195682525634766,2.1472158432006836
2020-02-25 00:58:10.304612,DCEr1,0.9,0.9429507199675905,0.9435856458108769,0.9442205716541633,0.042446136474609375,2.57946515083313
2020-02-25 00:58:11.875991,DCEr1,0.0567861610032174,0.6700019655798394,0.6704460739697738,0.6713111023438453,0.09208250045776367,2.2697818279266357
2020-02-25 00:58:20.468373,DCE1,0.567861610032174,0.8953130556556333,0.8956069827251624,0.8959009097946913,0.048586368560791016,2.2657244205474854
2020-02-25 00:58:22.184222,DCE1,0.035829645349814754,0.6444330103445587,0.645035380393206,0.6460858214313502,0.03706169128417969,2.154526948928833
2020-02-25 00:58:23.325739,DCEr1,0.567861610032174,0.8978431831357377,0.8981371102052668,0.8984310372747957,0.08734846115112305,2.5915610790252686
2020-02-25 00:58:24.642776,DCEr1,0.035829645349814754,0.6378318993238904,0.6383927173557921,0.6394167668508036,0.062314748764038086,2.2051007747650146
2020-02-25 00:58:34.943919,DCE1,0.35829645349814754,0.8233369764754777,0.8236679619075734,0.8242309653487055,0.053704023361206055,2.241013288497925
2020-02-25 00:58:37.533851,DCEr1,0.35829645349814754,0.8241207215317421,0.8244687485452965,0.8250487935678875,0.046424150466918945,2.358811378479004
2020-02-25 00:58:38.370943,DCE1,0.022606977883586222,0.7652291983171059,0.7658018029304484,0.7668596708239134,0.05347442626953125,2.31462025642395
2020-02-25 00:58:41.015584,DCEr1,0.022606977883586222,0.7654572239312545,0.7660186391074256,0.7670653175637194,0.08688879013061523,2.370401620864868
2020-02-25 00:58:48.734879,DCE1,0.2260697788358622,0.8297964554869234,0.8301991453988494,0.8309224662285594,0.06557679176330566,2.4284603595733643
2020-02-25 00:58:51.087389,DCEr1,0.2260697788358622,0.8307287754271376,0.8311314653390637,0.8318547861687735,0.03969097137451172,2.1553304195404053
2020-02-25 00:58:54.563048,DCE1,0.014264038732150021,0.7393823285864415,0.7403202422283696,0.7418475277045818,0.05572938919067383,2.247873306274414
2020-02-25 00:58:57.173849,DCEr1,0.014264038732150021,0.737725952196077,0.7387260444646538,0.7403155085675146,0.05790901184082031,2.3540637493133545
2020-02-25 00:59:02.631454,DCE1,0.14264038732150022,0.8313225256438076,0.8317566346144433,0.8325380307615875,0.056421518325805664,3.2154700756073
2020-02-25 00:59:05.979832,DCEr1,0.14264038732150022,0.8319639975627807,0.8323853507805717,0.8331539911748713,0.08563423156738281,3.05696439743042
2020-02-25 00:59:11.983488,DCE1,0.009000000000000001,0.7732435298083175,0.7742407249523596,0.7758241710947512,0.04401707649230957,2.177314281463623
2020-02-25 00:59:14.410231,DCEr1,0.009000000000000001,0.7742370735399603,0.7752342686840024,0.776817714826394,0.04063153266906738,2.1954233646392822
2020-02-25 00:59:17.221570,DCE1,0.09000000000000001,0.7788919136852027,0.7793433604535306,0.7801764841518105,0.03447532653808594,2.4582431316375732
2020-02-25 00:59:20.965512,DCEr1,0.09000000000000001,0.7789880582866834,0.7794395050550113,0.7802726287532912,0.07896089553833008,3.4031178951263428
2020-02-25 00:59:33.062144,DCE1,0.00567861610032174,0.6192471199830373,0.6228630251786829,0.6271687290245428,0.055913686752319336,3.4672694206237793
2020-02-25 00:59:36.086939,DCEr1,0.00567861610032174,0.6189830134350802,0.6226429143191483,0.6269926138534309,0.08333778381347656,2.7547740936279297
2020-02-25 00:59:42.669447,DCE1,0.0567861610032174,0.7852027952453553,0.7856059426791315,0.7863773950990277,0.0497593879699707,2.673556327819824
2020-02-25 00:59:45.385612,DCEr1,0.0567861610032174,0.7868625935965343,0.7872541468274119,0.7880140050444097,0.07881760597229004,2.4459633827209473
2020-02-25 00:59:49.854957,DCE1,0.0035829645349814755,0.5189060766794786,0.5201597536549386,0.5222849262669828,0.031173229217529297,2.489428758621216
2020-02-25 00:59:52.371141,DCEr1,0.0035829645349814755,0.5179750532128692,0.5194125490417209,0.5217361390866514,0.08985447883605957,2.2503392696380615
2020-02-25 00:59:56.795603,DCE1,0.035829645349814754,0.726731438033922,0.7272840037007818,0.7283437093279379,0.03997373580932617,3.173956871032715
2020-02-25 00:59:59.980142,DCEr1,0.035829645349814754,0.7285686998644447,0.7291552930255197,0.7302490261468911,0.09208464622497559,2.9394240379333496
2020-02-25 01:00:05.956198,DCE1,0.002260697788358622,0.6086708246044732,0.6097884329210874,0.6116155337316885,0.02959918975830078,2.194521188735962
2020-02-25 01:00:08.553121,DCEr1,0.002260697788358622,0.6083233180040549,0.6094775165249947,0.6113339004827657,0.15499305725097656,2.1855218410491943
2020-02-25 01:00:10.973840,DCE1,0.022606977883586222,0.793171363161425,0.7940410414291291,0.7954109393790435,0.03513622283935547,2.6047699451446533
2020-02-25 01:00:13.726131,DCEr1,0.022606977883586222,0.793171363161425,0.7940410414291291,0.7954109393790435,0.06276655197143555,2.48832106590271
2020-02-25 01:00:19.989164,DCE1,0.9,0.9397583021311208,0.9397583021311208,0.9397583021311208,0.05444455146789551,3.0787596702575684
2020-02-25 01:00:22.601690,DCEr1,0.9,0.939539579471453,0.939539579471453,0.939539579471453,0.07407498359680176,2.41487979888916
2020-02-25 01:00:28.578991,DCE1,0.014264038732150021,0.6821096905263627,0.6828803090513585,0.6842684216862929,0.033513545989990234,2.2360427379608154
2020-02-25 01:00:31.268092,DCEr1,0.014264038732150021,0.6823535024009967,0.6831219279388442,0.6845078475866302,0.05689525604248047,2.459343433380127
2020-02-25 01:00:32.953369,DCE1,0.567861610032174,0.9001431413487287,0.9001431413487287,0.9001431413487287,0.06756258010864258,2.3867061138153076
2020-02-25 01:00:36.012696,DCEr1,0.567861610032174,0.8993338358141655,0.8993338358141655,0.8993338358141655,0.06432080268859863,2.803605556488037
2020-02-25 01:00:42.745052,DCE1,0.009000000000000001,0.6268411524560056,0.6276718663877742,0.6291389117161038,0.04770350456237793,2.16959285736084
2020-02-25 01:00:45.936791,DCEr1,0.009000000000000001,0.61243454084895,0.613237335390286,0.6146484877352548,0.48625850677490234,2.492241859436035
2020-02-25 01:00:46.844959,DCE1,0.35829645349814754,0.8439282810902893,0.8443798620321582,0.8449861216467184,0.028234481811523438,2.4753262996673584
2020-02-25 01:00:49.836395,DCEr1,0.35829645349814754,0.8446779429836363,0.8451295239255052,0.8457357835400652,0.05348491668701172,2.638969898223877
2020-02-25 01:00:57.776752,DCE1,0.00567861610032174,0.5839017702042101,0.5854584851764194,0.5878810892424293,0.026862144470214844,2.190211534500122
2020-02-25 01:01:00.688410,DCEr1,0.00567861610032174,0.5835149956685327,0.5848699270624746,0.5870188117186155,0.08517694473266602,2.654662609100342
2020-02-25 01:01:00.700638,DCE1,0.2260697788358622,0.8196592607029229,0.8201260767984057,0.8209776499952289,0.051908254623413086,2.5232110023498535
2020-02-25 01:01:03.259917,DCEr1,0.2260697788358622,0.8196592607029229,0.8201260767984057,0.8209776499952289,0.04104495048522949,2.3628337383270264
2020-02-25 01:01:13.129231,DCE1,0.0035829645349814755,0.5575453833958465,0.5591944382446311,0.5617632966545099,0.05482792854309082,2.195307493209839
2020-02-25 01:01:14.351927,DCE1,0.14264038732150022,0.8228752067431705,0.823515328992456,0.824560619614335,0.042217254638671875,2.347303628921509
2020-02-25 01:01:15.618154,DCEr1,0.0035829645349814755,0.5572094908143778,0.5589792788428354,0.561668870432387,0.06580781936645508,2.23232364654541
2020-02-25 01:01:16.825392,DCEr1,0.14264038732150022,0.8233382233898023,0.8239655898862434,0.8249981247552777,0.052237510681152344,2.206692695617676
2020-02-25 01:01:25.135271,DCE1,0.002260697788358622,0.0,0.33333333333333326,1.0,0.024312734603881836,1.9921174049377441
2020-02-25 01:01:27.495870,DCE1,0.09000000000000001,0.734593577729986,0.7351388304870602,0.7362293360012085,0.05577588081359863,2.4035627841949463
2020-02-25 01:01:27.557209,DCEr1,0.002260697788358622,0.4026588473293076,0.4050978015156608,0.409135587025178,0.08368539810180664,2.1527099609375
2020-02-25 01:01:30.125625,DCEr1,0.09000000000000001,0.7403132363347812,0.7408584890918556,0.7419489946060039,0.06369161605834961,2.3934097290039062
2020-02-25 01:01:39.188220,DCE1,0.0014264038732150022,0.0,0.3333333333333333,1.0,0.04859614372253418,3.131023645401001
2020-02-25 01:01:42.381850,DCEr1,0.0014264038732150022,0.4535077191650929,0.4594539253542893,0.4664436423986042,0.08046865463256836,2.930452585220337
2020-02-25 01:01:50.209197,DCE1,0.0567861610032174,0.7919236985531238,0.7925086418787749,0.7934092751925291,0.07641291618347168,3.1770544052124023
2020-02-25 01:01:52.623884,DCEr1,0.0567861610032174,0.791339634239589,0.7919361717681386,0.7928483992847912,0.06640076637268066,2.172152280807495
2020-02-25 01:01:57.092126,DCE1,0.0009000000000000001,0.4712705874492618,0.4728844393015967,0.47563895881519364,0.06529998779296875,2.3135201930999756
2020-02-25 01:01:59.723392,DCEr1,0.0009000000000000001,0.47229534306071086,0.47382963512200565,0.4764972973855377,0.06237483024597168,2.389172077178955
2020-02-25 01:02:03.099507,DCE1,0.035829645349814754,0.7408232756453325,0.7415907050750555,0.7427623341399393,0.0737009048461914,2.2487709522247314
2020-02-25 01:02:05.612872,DCEr1,0.035829645349814754,0.7427004261275475,0.7434135024523911,0.7445307784123956,0.05739784240722656,2.293154239654541
2020-02-25 01:02:10.622686,DCE1,0.0005678616100321739,0.0,0.33333333333333326,1.0,0.0368344783782959,2.817638635635376
2020-02-25 01:02:13.727630,DCEr1,0.0005678616100321739,0.32822077401579397,0.3361939155252038,0.3471907347094357,0.14030075073242188,2.754552125930786
2020-02-25 01:02:20.074172,DCE1,0.022606977883586222,0.6414118023372409,0.6420276966802385,0.6431945786361458,0.0581667423248291,2.438312292098999
2020-02-25 01:02:22.674408,DCEr1,0.022606977883586222,0.6442928314183053,0.645029691134826,0.6463175384642565,0.07233667373657227,2.375312566757202
2020-02-25 01:02:23.400383,DCE1,0.00035829645349814754,0.0,0.33333333333333326,1.0,0.022891998291015625,2.0422120094299316
2020-02-25 01:02:26.410596,DCEr1,0.00035829645349814754,0.31469210142506604,0.3212591531713694,0.332041284876291,0.10701990127563477,2.629932403564453
2020-02-25 01:02:35.085506,DCE1,0.014264038732150021,0.6446523801214911,0.6452394793924722,0.6463803956339618,0.04821658134460449,2.553147315979004
2020-02-25 01:02:36.235168,DCE1,0.00022606977883586222,0.0,0.33333333333333326,1.0,0.05023002624511719,2.0125064849853516
2020-02-25 01:02:37.563577,DCEr1,0.014264038732150021,0.6465243035122625,0.6471003086830861,0.648230130824418,0.07227802276611328,2.2116377353668213
2020-02-25 01:02:38.975392,DCEr1,0.00022606977883586222,0.33522864200706315,0.34106587124729787,0.35007376235545307,0.06163358688354492,2.4780242443084717
2020-02-25 01:02:50.014816,DCE1,0.0001426403873215002,0.0,0.33333333333333326,1.0,0.023569107055664062,2.1542794704437256
2020-02-25 01:02:52.666550,DCEr1,0.0001426403873215002,0.3280909037679988,0.3438907410347379,0.36151367977611737,0.06899809837341309,2.34096622467041
2020-02-25 01:02:53.118460,DCE1,0.009000000000000001,0.6824902810368606,0.6838552779813476,0.6858344995171123,0.3169584274291992,2.3531675338745117
2020-02-25 01:02:55.756739,DCEr1,0.009000000000000001,0.6811760862544762,0.6826559290319975,0.6847499964007963,0.06388998031616211,2.421809196472168
2020-02-25 01:03:03.053459,DCE1,9e-05,0.0,0.33333333333333326,1.0,0.07726263999938965,2.3714993000030518
2020-02-25 01:03:05.401262,DCEr1,9e-05,0.3254650786059472,0.3436755464982028,0.3773826747917018,0.06988716125488281,2.1007120609283447
