currenttime,option,variant,length,diff,time
2017-06-29 21:15:04.742878,21,1,5,0.030726415388984889,0.2916700839996338
2017-06-29 21:15:04.967453,22,1,5,0.03062476906037321,0.2243208885192871
2017-06-29 21:15:05.257529,23,1,5,0.030545455548014223,0.28975510597229004
2017-06-29 21:15:05.496142,24,1,5,0.030484185992729333,0.23702001571655273
2017-06-29 21:15:05.852945,25,1,5,0.030437114483772162,0.35644006729125977
2017-06-29 21:15:06.160408,26,1,5,0.030401155143609943,0.3061370849609375
2017-06-29 21:15:06.361221,27,1,5,0.030373809096709968,0.2006080150604248
2017-06-29 21:15:06.735938,28,1,5,0.030353086770959284,0.3744230270385742
2017-06-29 21:15:07.010687,29,1,5,0.03033742070822204,0.2744920253753662
2017-06-29 21:15:07.478918,30,1,5,0.030325606124048353,0.4678030014038086
2017-06-29 21:15:07.977332,31,1,5,0.030316712908944773,0.49816203117370605
2017-06-29 21:15:08.454629,32,1,5,0.030310011217149102,0.47701096534729004
2017-06-29 21:15:08.966085,33,1,5,0.030304988221738417,0.5111768245697021
2017-06-29 21:15:24.646767,0,1,1,0.98991331471252064,0.01845097541809082
2017-06-29 21:15:24.690222,1,1,1,0.98991331471252064,0.0429840087890625
2017-06-29 21:15:24.735565,2,1,1,0.98991331471252064,0.04503512382507324
2017-06-29 21:15:24.764226,3,1,1,0.98991332199605331,0.0283660888671875
2017-06-29 21:15:24.806684,4,1,1,0.98991331471252064,0.04206514358520508
2017-06-29 21:15:24.833529,5,1,1,0.98991332199605331,0.023005008697509766
2017-06-29 21:15:24.856213,6,1,1,0.98991331471252064,0.02245616912841797
2017-06-29 21:15:24.882944,7,1,1,0.98991331471252064,0.026360034942626953
2017-06-29 21:15:24.899339,8,1,1,0.98991331471252064,0.01607203483581543
2017-06-29 21:15:24.916742,9,1,1,0.98991332199605331,0.0171661376953125
2017-06-29 21:15:24.933364,10,1,1,0.98991331471252064,0.016457796096801758
2017-06-29 21:15:24.961066,11,1,1,0.98991332199605331,0.027482986450195312
2017-06-29 21:15:24.979445,12,1,1,0.98991331471252064,0.01812005043029785
2017-06-29 21:15:25.006665,13,1,1,0.98991331471252064,0.026942968368530273
2017-06-29 21:15:25.033925,14,1,1,0.98991331471252064,0.026504039764404297
2017-06-29 21:15:25.058086,15,1,1,0.98991332199605331,0.023890972137451172
2017-06-29 21:15:25.077716,16,1,1,0.98991331471252064,0.019484996795654297
