currenttime,method,f,accuracy,precision,recall
2018-04-26 14:37:31.509701,MCE,0.35829645349814754,0.6580718588724711,0.6580718588724711,0.6580718588724711
2018-04-26 14:37:31.801969,DCE,0.014264038732150021,0.66201798084272989,0.66204828093210921,0.66210888111086763
2018-04-26 14:37:32.024386,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:37:32.059200,DCE,0.9,0.66553330814758838,0.66553330814758838,0.66553330814758838
2018-04-26 14:37:32.101935,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:37:32.107437,DCE,0.002260697788358622,0.0,0.33333333333333326,1.0
2018-04-26 14:37:32.369766,MCE,0.09000000000000001,0.66015222821090103,0.66016043354151666,0.66017684420274814
2018-04-26 14:37:32.574578,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:37:32.669772,DCE,0.14264038732150022,0.65671826805265721,0.65674439578336063,0.65679665124476749
2018-04-26 14:37:32.814109,DCE,0.0035829645349814755,0.66714557874345415,0.66717555385934579,0.66723550409112942
2018-04-26 14:37:33.119445,DCEr,0.0005678616100321739,0.66916721312131555,0.66920549717439481,0.66928206528055367
2018-04-26 14:37:33.460207,DCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:37:33.471938,DCEr,0.00567861610032174,0.67165015651975768,0.67168019442221094,0.67174027022711735
2018-04-26 14:37:33.599273,DCEr,0.035829645349814754,0.66392253136818524,0.66395350863779135,0.66401546317700377
2018-04-26 14:37:34.349479,DCE,0.022606977883586222,0.66471977694171358,0.66475033489599944,0.66481145080457105
2018-04-26 14:37:34.418832,DCEr,0.0567861610032174,0.65986680639566797,0.65989055561128118,0.65993805404250772
2018-04-26 14:37:34.551953,DCEr,0.567861610032174,0.66040799297492014,0.66042527211819857,0.66045983040475564
2018-04-26 14:37:34.607069,DCEr,0.2260697788358622,0.65696038417367064,0.656979680032302,0.65701827174956484
2018-04-26 14:37:34.807171,DCE,0.009000000000000001,0.66530917185151939,0.66533931052631068,0.66539958787589348
2018-04-26 14:37:35.040480,DCEr,0.0014264038732150022,0.66609849181355596,0.66614101247423618,0.66621344329609444
2018-04-26 14:37:35.192403,DCEr,0.0001426403873215002,0.66635035330272618,0.66686990739804342,0.66787752983912829
2018-04-26 14:37:35.319886,DCEr,0.014264038732150021,0.66200520602445179,0.662035506113831,0.66209610629258941
2018-04-26 14:37:35.348232,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:37:35.962081,DCEr,0.00022606977883586222,0.66589689984194733,0.66633696527972097,0.6671856080262929
2018-04-26 14:37:36.281611,DCEr,0.00035829645349814754,0.6666269215333801,0.66666519717670825,0.66674174846336465
2018-04-26 14:37:36.599738,DCE,0.35829645349814754,0.65826808736092302,0.65826808736092302,0.65826808736092302
2018-04-26 14:37:36.754382,DCEr,0.9,0.66553330814758838,0.66553330814758838,0.66553330814758838
2018-04-26 14:37:36.881929,DCE,0.09000000000000001,0.66035979182914994,0.66036799715976569,0.66038440782099717
2018-04-26 14:37:36.998807,DCEr,0.002260697788358622,0.66761152599749174,0.6676414613650633,0.66770133210020666
2018-04-26 14:37:37.468636,DCEr,0.0035829645349814755,0.66717085424643663,0.66720082936232838,0.66726077959411179
2018-04-26 14:37:38.054163,DCEr,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:37:38.992692,DCEr,0.14264038732150022,0.65671826805265721,0.65674439578336063,0.65679665124476749
2018-04-26 14:37:39.143689,DCEr,0.0009000000000000001,0.66673685234938096,0.66677514960227169,0.66685174410805292
2018-04-26 14:37:39.659085,DCEr,0.009000000000000001,0.66530917185151939,0.66533931052631068,0.66539958787589348
2018-04-26 14:37:39.745390,DCEr,9e-05,0.66223911938106972,0.66755529731734153,0.67368828602056796
2018-04-26 14:37:40.204464,DCEr,0.022606977883586222,0.66469401005474016,0.66472456800902591,0.66478568391759751
2018-04-26 14:37:40.843492,DCEr,0.35829645349814754,0.65826808736092302,0.65826808736092302,0.65826808736092302
2018-04-26 14:37:42.020148,DCEr,0.09000000000000001,0.66035979182914994,0.66036799715976569,0.66038440782099717
2018-04-26 14:40:54.387318,Holdout,9e-05,0.33328561557981412,0.33670828945932119,0.34094777410578297
2018-04-26 14:40:59.867266,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 14:41:05.728581,LCE,0.9,0.66402216345548426,0.66402216345548426,0.66402216345548426
2018-04-26 14:41:11.346945,MCE,0.9,0.66402216345548426,0.66402216345548426,0.66402216345548426
2018-04-26 14:41:11.358781,Holdout,0.00035829645349814754,0.34644521038548576,0.39800375982234376,0.44961318158204544
2018-04-26 14:41:13.384669,Holdout,0.0001426403873215002,0.40771819063528286,0.46208655188266284,0.51842523483009051
2018-04-26 14:41:14.604478,Holdout,0.0005678616100321739,0.42830536672429131,0.47663103044728428,0.52501226304920756
2018-04-26 14:41:15.983574,GS,0.00022606977883586222,0.66596266079336564,0.66769070127689778,0.66977050426630225
2018-04-26 14:41:16.477664,Holdout,0.0009000000000000001,0.50403743432153403,0.5205622489499403,0.53713517803490529
2018-04-26 14:41:17.001962,DCE,0.9,0.66402216345548426,0.66402216345548426,0.66402216345548426
2018-04-26 14:41:18.760169,GS,0.00035829645349814754,0.66647904462588237,0.66709686781200472,0.66804141708566911
2018-04-26 14:41:19.014332,GS,9e-05,0.66473551515125318,0.66837048352579842,0.67356707486497225
2018-04-26 14:41:19.229405,Holdout,0.0014264038732150022,0.51448844860717646,0.52049815134536226,0.52655271932531555
2018-04-26 14:41:19.798235,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:41:19.923944,GS,0.0005678616100321739,0.66506785502068821,0.66555141427642528,0.66608585712157864
2018-04-26 14:41:22.762641,DCEr,0.9,0.66402216345548426,0.66402216345548426,0.66402216345548426
2018-04-26 14:41:23.222454,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:41:23.720598,LCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:41:24.016052,GS,0.0009000000000000001,0.66654195770432689,0.66658025495721762,0.66665684946299897
2018-04-26 14:41:24.086094,Holdout,0.002260697788358622,0.47052144614848462,0.47420995090087453,0.47793680502341912
2018-04-26 14:41:24.329295,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:41:24.359351,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:41:27.296888,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:41:27.733718,LCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:41:27.957162,MCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:41:28.084719,GS,0.0014264038732150022,0.666111679092661,0.66614999625350702,0.66622663057519926
2018-04-26 14:41:29.205501,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:41:29.335115,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:41:31.346947,MCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:41:31.842124,DCEr,0.00022606977883586222,0.66646647085697153,0.66682872940583537,0.66752175837458794
2018-04-26 14:41:31.894553,DCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:41:31.920686,LCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 14:41:33.413354,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:41:34.743345,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:41:34.931378,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:41:35.467687,DCEr,0.0005678616100321739,0.66498522986839514,0.66546878912413199,0.66600323196928546
2018-04-26 14:41:36.667291,Holdout,0.00022606977883586222,0.40461429286099143,0.45875657141992282,0.51429851428211748
2018-04-26 14:41:37.125296,MCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 14:41:37.505000,DCEr,9e-05,0.66521885469481068,0.66843698413968333,0.6732083409837224
2018-04-26 14:41:38.484688,DCEr,0.0009000000000000001,0.66864062528119128,0.6686789225340819,0.66875551703986336
2018-04-26 14:41:40.245338,DCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 14:41:40.673063,DCEr,0.00035829645349814754,0.66687557187699997,0.66720229796454167,0.66785575013962573
2018-04-26 14:41:42.404095,GS,0.0001426403873215002,0.66497611875391394,0.66833176741867228,0.67306694343539186
2018-04-26 14:41:44.240955,DCEr,0.0014264038732150022,0.66809911085537355,0.66813742801621956,0.66821406233791192
2018-04-26 14:41:47.820792,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:41:51.040140,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:41:54.692529,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:41:58.875804,DCEr,0.0001426403873215002,0.66539597112425786,0.66681608717169638,0.66960733437121611
2018-04-26 14:42:32.960635,Holdout,0.0035829645349814755,0.54896186230218724,0.54946870024304417,0.55000551329979308
2018-04-26 14:42:35.431839,Holdout,0.00567861610032174,0.54896964161500661,0.54902500783578623,0.549110411959019
2018-04-26 14:42:38.946790,GS,0.002260697788358622,0.66664631464871371,0.66668466401886839,0.66676136275917786
2018-04-26 14:42:41.069857,GS,0.0035829645349814755,0.66651488564036232,0.66671847186736521,0.66695203321025975
2018-04-26 14:42:43.754971,LCE,0.002260697788358622,0.43326920559719279,0.43337347174697721,0.43350767326433304
2018-04-26 14:42:48.177306,MCE,0.002260697788358622,0.43546469696615109,0.43563067289427337,0.43582658418996728
2018-04-26 14:42:50.810578,LCE,0.0035829645349814755,0.66744497482209686,0.66747494993798862,0.66753490016977224
2018-04-26 14:42:52.356699,DCE,0.002260697788358622,0.4711397950626286,0.47220465274792139,0.47329944580078592
2018-04-26 14:42:54.686034,MCE,0.0035829645349814755,0.66744497482209686,0.66747494993798862,0.66753490016977224
2018-04-26 14:42:57.780191,DCEr,0.002260697788358622,0.65793810235217387,0.65797645172232855,0.65805315046263801
2018-04-26 14:42:59.742265,DCE,0.0035829645349814755,0.66744497482209686,0.66747494993798862,0.66753490016977224
2018-04-26 14:43:05.662966,DCEr,0.0035829645349814755,0.66744497482209686,0.66747494993798862,0.66753490016977224
2018-04-26 14:44:22.474216,Holdout,0.009000000000000001,0.53563992837849128,0.53570183365768675,0.53579387761167363
2018-04-26 14:44:28.348694,GS,0.00567861610032174,0.66655682442395348,0.66658686232640652,0.66664693813131315
2018-04-26 14:44:34.600342,LCE,0.00567861610032174,0.66628101281385044,0.66631105071630359,0.66637112652121011
2018-04-26 14:44:39.890759,MCE,0.00567861610032174,0.66628101281385044,0.66631105071630359,0.66637112652121011
2018-04-26 14:44:44.679644,DCE,0.00567861610032174,0.66836524151887078,0.66839527942132404,0.66845535522623045
2018-04-26 14:44:49.575688,DCEr,0.00567861610032174,0.67167073908324104,0.6717007769856943,0.67176085279060072
2018-04-26 14:44:53.040234,Holdout,9e-05,0.33319180236848822,0.38769933527968692,0.44554902531694007
2018-04-26 14:44:57.651279,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 14:45:03.112034,LCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:45:06.130287,Holdout,0.0001426403873215002,0.33652462475824824,0.39086186705462184,0.44805847851558167
2018-04-26 14:45:07.748104,MCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:45:09.635930,GS,9e-05,0.66472570603662395,0.66743079688089191,0.6714552358556175
2018-04-26 14:45:10.154600,Holdout,0.00022606977883586222,0.43702304781796419,0.48953945769235957,0.54569900178387287
2018-04-26 14:45:13.427405,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:45:13.505575,DCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:45:13.713480,GS,0.0001426403873215002,0.66504333072930055,0.66766085729371072,0.67151011935651272
2018-04-26 14:45:13.733053,Holdout,0.0009000000000000001,0.4832376672597109,0.50138622695015378,0.51957962869593255
2018-04-26 14:45:15.584324,Holdout,0.0005678616100321739,0.41409407723472319,0.46328186333304783,0.51253034675609299
2018-04-26 14:45:17.108144,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:45:17.370513,GS,0.0005678616100321739,0.66654200077212467,0.66658028482520393,0.66665685293136268
2018-04-26 14:45:17.585751,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:45:19.280464,DCEr,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:45:19.478681,GS,0.00035829645349814754,0.66604227396108451,0.66609734517709962,0.66620748760913029
2018-04-26 14:45:20.421033,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:45:21.108004,LCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:45:21.874292,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:45:23.150644,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:45:24.266090,DCEr,9e-05,0.660427211624255,0.6677930856928147,0.67645731897817607
2018-04-26 14:45:24.941614,MCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:45:25.597831,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:45:26.561839,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:45:29.385797,DCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
2018-04-26 14:45:29.646604,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:45:30.379165,DCEr,0.0001426403873215002,0.66539318651641366,0.66677956764232948,0.66908839301158973
2018-04-26 14:45:33.011673,DCEr,0.00035829645349814754,0.66554954664564148,0.66572894303346652,0.66595081395779188
2018-04-26 14:45:33.245445,DCEr,0.0005678616100321739,0.66834497741323828,0.66838746131176341,0.66845982957247652
2018-04-26 14:45:34.833195,Holdout,0.0014264038732150022,0.50903497810845633,0.51671529282918205,0.52443719875121464
2018-04-26 14:45:40.070634,GS,0.0009000000000000001,0.66443652244715112,0.66448112161204198,0.66456401802982334
2018-04-26 14:45:41.805646,Holdout,0.00035829645349814754,0.37439519828689699,0.42642481590159531,0.4789784949072971
2018-04-26 14:45:44.265757,LCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:45:46.052877,GS,0.00022606977883586222,0.66622716107675872,0.66710542827475905,0.66803456197169353
2018-04-26 14:45:48.220339,MCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:45:50.500003,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:45:51.528286,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:45:54.951888,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:45:55.725504,DCEr,0.0009000000000000001,0.67055023435669037,0.67059483352158111,0.67067772993936259
2018-04-26 14:45:59.597382,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:46:03.660760,DCEr,0.00022606977883586222,0.66631254314442234,0.66636340964335627,0.66646514264122425
2018-04-26 14:46:35.309690,Holdout,0.002260697788358622,0.50941790223550398,0.51290022136823632,0.51642088987112356
2018-04-26 14:46:39.128742,GS,0.0014264038732150022,0.66660576850969855,0.6674300166999213,0.66829258205099029
2018-04-26 14:46:40.042241,Holdout,0.014264038732150021,0.56126629403736017,0.5614098630615415,0.56158373217510194
2018-04-26 14:46:43.449829,GS,0.009000000000000001,0.66655645591362889,0.66658659458842007,0.66664687193800287
2018-04-26 14:46:45.159534,LCE,0.0014264038732150022,0.67088366686890233,0.67094304339422595,0.6710323300807276
2018-04-26 14:46:47.474570,LCE,0.009000000000000001,0.66669262576822197,0.66672276444301326,0.66678304179259607
2018-04-26 14:46:51.375573,MCE,0.0014264038732150022,0.67084437838337518,0.67091848809077137,0.67102250795934582
2018-04-26 14:46:51.529286,MCE,0.009000000000000001,0.66634358562860585,0.66654824437320526,0.66678304179259607
2018-04-26 14:46:56.982687,DCE,0.0014264038732150022,0.66739904923716331,0.66744156989784342,0.66751400071970168
2018-04-26 14:46:57.176182,DCE,0.009000000000000001,0.66622698021274651,0.6662571188875378,0.66631739623712072
2018-04-26 14:47:02.002521,DCEr,0.0014264038732150022,0.66753497635356374,0.66757329351441008,0.66764992783610222
2018-04-26 14:47:02.625665,DCEr,0.009000000000000001,0.66622698021274651,0.6662571188875378,0.66631739623712072
2018-04-26 14:48:41.092435,Holdout,0.0001426403873215002,0.3671882779463968,0.42158586651369112,0.4783573250163371
2018-04-26 14:48:45.189762,GS,9e-05,0.66429183513660772,0.66765755633661816,0.67297829551374966
2018-04-26 14:48:48.397029,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:48:53.745039,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:48:56.987844,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:48:59.591902,Holdout,0.0035829645349814755,0.54795194103524836,0.54805142378434202,0.54818088164932743
2018-04-26 14:49:00.557418,DCEr,9e-05,0.64947335646491566,0.6674686643359381,0.68743158353227507
2018-04-26 14:49:00.610063,Holdout,9e-05,0.33332472344402192,0.33697914948821311,0.34193193474920608
2018-04-26 14:49:05.054319,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 14:49:05.311888,GS,0.002260697788358622,0.66640759164334473,0.66739720898104571,0.66841676168631847
2018-04-26 14:49:06.235956,Holdout,0.00035829645349814754,0.40726696896491105,0.46102670821565139,0.51485133039563014
2018-04-26 14:49:09.082915,LCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:49:10.451337,GS,0.00022606977883586222,0.66595006554177549,0.66715413274659296,0.66839647119875456
2018-04-26 14:49:11.562623,LCE,0.002260697788358622,0.66815896134345332,0.66820151771489966,0.66827400945391757
2018-04-26 14:49:12.717831,MCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:49:14.508788,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:49:16.488556,DCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:49:17.471013,MCE,0.002260697788358622,0.66815896134345332,0.66820151771489966,0.66827400945391757
2018-04-26 14:49:17.995062,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:49:20.119144,DCEr,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:49:21.827190,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:49:23.547212,DCE,0.002260697788358622,0.66815896134345332,0.66820151771489966,0.66827400945391757
2018-04-26 14:49:27.602843,DCEr,0.00022606977883586222,0.66655185292463515,0.66659012417197883,0.66666666666666663
2018-04-26 14:49:28.681694,DCEr,0.002260697788358622,0.66798562107650927,0.66802817744795562,0.66810066918697364
2018-04-26 14:49:33.536397,Holdout,0.00022606977883586222,0.33490388755820716,0.38897934207627866,0.44336896280398036
2018-04-26 14:49:35.495739,Holdout,0.0005678616100321739,0.41201916955396251,0.46050837481800572,0.50903586413512858
2018-04-26 14:49:37.204803,GS,0.0001426403873215002,0.66629295101931507,0.66745923214238845,0.66891541255838094
2018-04-26 14:49:40.359164,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:49:41.480661,GS,0.00035829645349814754,0.66584921065011837,0.66726966992491921,0.66906724200532308
2018-04-26 14:49:44.021770,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:49:47.308927,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:49:47.456166,Holdout,0.0009000000000000001,0.47576762436346803,0.49540152134401216,0.51507698797866952
2018-04-26 14:49:49.644370,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:49:52.258881,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:49:53.207793,GS,0.0005678616100321739,0.66646640355410225,0.66683093666040649,0.66752220426400388
2018-04-26 14:49:54.947204,DCEr,0.0001426403873215002,0.66648889060074501,0.66677878989366401,0.6673585884795018
2018-04-26 14:49:57.752305,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:50:01.797240,LCE,0.0005678616100321739,0.66635300772706874,0.66642909038915921,0.66654345710432927
2018-04-26 14:50:03.913646,DCEr,0.00035829645349814754,0.66598777412478649,0.66705835179660211,0.66847245112864684
2018-04-26 14:50:06.155351,MCE,0.0005678616100321739,0.66635300772706874,0.66642909038915921,0.66654345710432927
2018-04-26 14:50:09.990051,DCE,0.0005678616100321739,0.66635300772706874,0.66671754083337287,0.66740880843697026
2018-04-26 14:50:13.822618,DCEr,0.0005678616100321739,0.66635300772706874,0.66671754083337287,0.66740880843697026
2018-04-26 14:50:15.522353,Holdout,0.022606977883586222,0.53884389867916305,0.53889378179867908,0.53897422287248087
2018-04-26 14:50:19.937582,GS,0.014264038732150021,0.66656581614977273,0.66659611623915194,0.66665671641791047
2018-04-26 14:50:27.001545,LCE,0.014264038732150021,0.6666074842150963,0.66663778430447562,0.66669838448323404
2018-04-26 14:50:31.644871,MCE,0.014264038732150021,0.6666074842150963,0.66663778430447562,0.66669838448323404
2018-04-26 14:50:37.363037,DCE,0.014264038732150021,0.66669690794304381,0.66672720803242314,0.66678780821118144
2018-04-26 14:50:42.683127,DCEr,0.014264038732150021,0.66669690794304381,0.66672720803242314,0.66678780821118144
2018-04-26 14:51:04.500335,Holdout,0.0014264038732150022,0.53947029922510048,0.54784075207308769,0.55624952208192091
2018-04-26 14:51:10.078416,GS,0.0009000000000000001,0.66654195770432689,0.66658025495721762,0.66665684946299897
2018-04-26 14:51:15.600632,Holdout,0.00567861610032174,0.54314962502628583,0.54321132332664701,0.54330305952946123
2018-04-26 14:51:15.835858,LCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:51:21.455541,MCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:51:21.488760,GS,0.0035829645349814755,0.66651209147429868,0.66671567770130158,0.66694923904419612
2018-04-26 14:51:27.114547,DCE,0.0009000000000000001,0.0,0.33333333333333326,1.0
2018-04-26 14:51:27.675397,LCE,0.0035829645349814755,0.66740933248998413,0.66743930760587578,0.66749925783765918
2018-04-26 14:51:32.660503,DCEr,0.0009000000000000001,0.66652935388032664,0.66656765113321736,0.66664424563899871
2018-04-26 14:51:32.991867,MCE,0.0035829645349814755,0.66740933248998413,0.66743930760587578,0.66749925783765918
2018-04-26 14:51:38.307760,DCE,0.0035829645349814755,0.66742197024147532,0.66745194535736718,0.66751189558915058
2018-04-26 14:51:44.425428,DCEr,0.0035829645349814755,0.66742197024147532,0.66745194535736718,0.66751189558915058
2018-04-26 14:52:13.912964,Holdout,9e-05,0.33713603066262005,0.39335583471884128,0.45153065675218379
2018-04-26 14:52:19.630381,GS,0.9,0.66666666666666663,0.66666666666666663,0.66666666666666663
2018-04-26 14:52:25.100249,LCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:52:29.619005,MCE,0.9,0.66502959325022037,0.66502959325022037,0.66502959325022037
2018-04-26 14:52:33.436773,DCE,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:52:37.716193,DCEr,0.9,0.6651555219745624,0.6651555219745624,0.6651555219745624
2018-04-26 14:53:14.435489,Holdout,0.00022606977883586222,0.35960317592649238,0.41349035161682512,0.46829097317873797
2018-04-26 14:53:19.315380,GS,0.0001426403873215002,0.66528540703372296,0.66763268861263769,0.67064521709046876
2018-04-26 14:53:22.685973,LCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:53:23.903599,Holdout,0.0001426403873215002,0.35618934085637727,0.41021474694458254,0.46562447897270043
2018-04-26 14:53:26.549599,MCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:53:28.682014,GS,9e-05,0.6649006850917053,0.66859822179598616,0.67408906989812112
2018-04-26 14:53:31.477641,DCE,0.0001426403873215002,0.0,0.33333333333333326,1.0
2018-04-26 14:53:33.022286,LCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:53:36.661638,DCEr,0.0001426403873215002,0.66629016641147087,0.6670106953556546,0.66839647119875456
2018-04-26 14:53:37.686057,MCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:53:41.632633,DCE,9e-05,0.0,0.33333333333333326,1.0
2018-04-26 14:53:42.588548,Holdout,0.009000000000000001,0.54827031720008901,0.54830680919576114,0.54837343986622467
2018-04-26 14:53:44.826004,Holdout,0.00035829645349814754,0.42845729989795384,0.48125426283921807,0.53539169106416817
2018-04-26 14:53:45.659640,DCEr,9e-05,0.6668394538345318,0.67016915431751689,0.67528796841562511
2018-04-26 14:53:48.408885,GS,0.00567861610032174,0.6665272316209232,0.66655726952337624,0.66661734532828287
2018-04-26 14:53:49.688760,GS,0.00022606977883586222,0.66640070990555333,0.66737315730268687,0.66839647119875456
2018-04-26 14:53:54.418996,LCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:53:54.505682,LCE,0.00567861610032174,0.67197537967152998,0.67200541757398324,0.67206549337888966
2018-04-26 14:53:55.206236,Holdout,0.002260697788358622,0.52453581799837989,0.52808983958079858,0.53167707337139014
2018-04-26 14:53:57.848080,MCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:54:00.668958,MCE,0.00567861610032174,0.67197537967152998,0.67200541757398324,0.67206549337888966
2018-04-26 14:54:01.306028,GS,0.0014264038732150022,0.66654746981898672,0.66675063015341507,0.66698370064902168
2018-04-26 14:54:01.397477,DCE,0.00022606977883586222,0.0,0.33333333333333326,1.0
2018-04-26 14:54:04.451425,DCE,0.00567861610032174,0.67197817956301631,0.67200821746546957,0.6720682932703762
2018-04-26 14:54:05.680978,DCEr,0.00022606977883586222,0.66651406716986472,0.66656493366879865,0.66666666666666663
2018-04-26 14:54:07.052180,LCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 14:54:08.329475,DCEr,0.00567861610032174,0.66768229719066829,0.66771233509312145,0.66777241089802797
2018-04-26 14:54:11.185295,MCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 14:54:15.160109,DCE,0.0014264038732150022,0.0,0.33333333333333326,1.0
2018-04-26 14:54:18.784744,DCEr,0.0014264038732150022,0.66842140708618236,0.66845131724736062,0.66851113756971703
2018-04-26 14:54:25.240559,Holdout,0.0005678616100321739,0.39375714144256713,0.44362573796196053,0.49384626805132115
2018-04-26 14:54:29.176018,GS,0.00035829645349814754,0.66668287818402527,0.66672745216711105,0.66681030179352518
2018-04-26 14:54:32.526727,LCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:54:36.635771,MCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:54:40.355316,DCE,0.00035829645349814754,0.0,0.33333333333333326,1.0
2018-04-26 14:54:45.562301,DCEr,0.00035829645349814754,0.66637057947319922,0.66671254889462306,0.66709279395937537
2018-04-26 14:55:34.571594,Holdout,0.0009000000000000001,0.45448652196898198,0.4719362557908669,0.4894242868656426
2018-04-26 14:55:38.262652,GS,0.0005678616100321739,0.66651680169945049,0.66656558536614408,0.66665685293136268
2018-04-26 14:55:41.972503,LCE,0.0005678616100321739,0.0,0.33333333333333326,1.0
