currenttime,option,f,accuracy
2017-07-03 00:49:43.469917,opt5,0.022606977883586222,0.75680376509105796
2017-07-03 00:51:11.669112,opt6,0.022606977883586222,0.68027419684878243
2017-07-03 00:51:13.453868,opt1,0.014264038732150021,0.73399614487166476
2017-07-03 00:51:15.351949,opt2,0.014264038732150021,0.68296641980318551
2017-07-03 00:51:17.193006,opt3,0.014264038732150021,0.69301004362382068
2017-07-03 00:51:19.000186,opt4,0.014264038732150021,0.73135842548442731
2017-07-03 00:51:20.911715,opt5,0.014264038732150021,0.73277873592370901
2017-07-03 00:52:59.099242,opt6,0.014264038732150021,0.69676372121335095
2017-07-03 00:53:00.919538,opt1,0.009000000000000001,0.70585267406659935
2017-07-03 00:53:02.840206,opt2,0.009000000000000001,0.52795156407669019
2017-07-03 00:53:04.806021,opt3,0.009000000000000001,0.58678102926337028
2017-07-03 00:53:06.598598,opt4,0.009000000000000001,0.70443995963673056
2017-07-03 00:53:08.500278,opt5,0.009000000000000001,0.70221997981836526
2017-07-03 00:54:44.518440,opt6,0.009000000000000001,0.68627648839555999
2017-07-03 00:54:46.947734,opt1,0.00567861610032174,0.68188675450065372
2017-07-03 00:54:48.864523,opt2,0.00567861610032174,0.55134265312279995
2017-07-03 00:54:50.866515,opt3,0.00567861610032174,0.64477521874685706
2017-07-03 00:54:52.889470,opt4,0.00567861610032174,0.68178618123302825
2017-07-03 00:54:54.838474,opt5,0.00567861610032174,0.68208790103590466
2017-07-03 00:56:29.679328,opt6,0.00567861610032174,0.52197525897616415
2017-07-03 00:56:31.504461,opt1,0.0035829645349814755,0.64140907266158165
2017-07-03 00:56:33.391142,opt2,0.0035829645349814755,0.55008028904054596
2017-07-03 00:56:35.359691,opt3,0.0035829645349814755,0.55449618627057407
2017-07-03 00:56:37.183758,opt4,0.0035829645349814755,0.6384985949417904
2017-07-03 00:56:39.130381,opt5,0.0035829645349814755,0.63829787234042556
2017-07-03 00:58:07.933027,opt6,0.0035829645349814755,0.61421116017663591
2017-07-03 00:58:09.830803,opt1,0.002260697788358622,0.59807557381978549
2017-07-03 00:58:11.670041,opt2,0.002260697788358622,0.46958003407838028
2017-07-03 00:58:13.487692,opt3,0.002260697788358622,0.30610403929036784
2017-07-03 00:58:15.544734,opt4,0.002260697788358622,0.58013430891049411
2017-07-03 00:58:17.471525,opt5,0.002260697788358622,0.58314122481707931
2017-07-03 00:59:48.368602,opt6,0.002260697788358622,0.56369650195449539
2017-07-03 00:59:50.532738,opt1,0.0014264038732150022,0.50801121570198282
2017-07-03 00:59:52.540794,opt2,0.0014264038732150022,0.43010214300020028
2017-07-03 00:59:54.379445,opt3,0.0014264038732150022,0.27748848387742842
2017-07-03 00:59:56.269273,opt4,0.0014264038732150022,0.4952934107750851
2017-07-03 00:59:58.196766,opt5,0.0014264038732150022,0.49629481273783299
2017-07-03 01:01:27.658610,opt6,0.0014264038732150022,0.41478069297015824
2017-07-03 01:01:29.556703,opt1,0.0009000000000000001,0.54529076168551693
2017-07-03 01:01:31.272808,opt2,0.0009000000000000001,0.0
2017-07-03 01:01:32.993420,opt3,0.0009000000000000001,0.0
2017-07-03 01:01:34.673516,opt4,0.0009000000000000001,0.0
2017-07-03 01:01:36.591246,opt5,0.0009000000000000001,0.51916725052547297
2017-07-03 01:02:54.072457,opt6,0.0009000000000000001,0.0
2017-07-03 01:02:55.834127,opt1,0.0005678616100321739,0.51901140684410652
2017-07-03 01:02:57.541853,opt2,0.0005678616100321739,0.0
2017-07-03 01:02:59.253043,opt3,0.0005678616100321739,0.0
2017-07-03 01:03:01.065844,opt4,0.0005678616100321739,0.0
2017-07-03 01:03:02.948001,opt5,0.0005678616100321739,0.49779867920752452
2017-07-03 01:04:30.726364,opt6,0.0005678616100321739,0.47488493095857515
2017-07-03 01:04:32.578103,opt1,0.00035829645349814754,0.44957983193277312
2017-07-03 01:04:34.313759,opt2,0.00035829645349814754,0.0
2017-07-03 01:04:36.011617,opt3,0.00035829645349814754,0.0
2017-07-03 01:04:37.758922,opt4,0.00035829645349814754,0.0
2017-07-03 01:04:39.668753,opt5,0.00035829645349814754,0.45418167266906762
2017-07-03 01:06:07.451492,opt6,0.00035829645349814754,0.37615046018407361
2017-07-03 01:06:09.218105,opt1,0.00022606977883586222,0.36757351470294058
2017-07-03 01:06:10.943369,opt2,0.00022606977883586222,0.0
2017-07-03 01:06:12.673213,opt3,0.00022606977883586222,0.0
2017-07-03 01:06:14.368214,opt4,0.00022606977883586222,0.0
2017-07-03 01:06:16.305948,opt5,0.00022606977883586222,0.36127225445089017
2017-07-03 01:07:36.129959,opt6,0.00022606977883586222,0.0
2017-07-03 01:07:37.956936,opt1,0.0001426403873215002,0.0
2017-07-03 01:07:39.714514,opt2,0.0001426403873215002,0.0
2017-07-03 01:07:41.528323,opt3,0.0001426403873215002,0.0
2017-07-03 01:07:43.284446,opt4,0.0001426403873215002,0.0
2017-07-03 01:07:45.153878,opt5,0.0001426403873215002,0.0
2017-07-03 01:09:08.102347,opt6,0.0001426403873215002,0.0
2017-07-03 01:09:09.958587,opt1,9e-05,0.0
2017-07-03 01:09:11.761442,opt2,9e-05,0.0
2017-07-03 01:09:13.521206,opt3,9e-05,0.0
2017-07-03 01:09:15.286071,opt4,9e-05,0.0
2017-07-03 01:09:17.169745,opt5,9e-05,0.0
2017-07-03 01:10:39.151715,opt6,9e-05,0.0
2017-07-03 01:10:40.916992,opt1,0.9,0.997
2017-07-03 01:10:42.831785,opt2,0.9,0.997
2017-07-03 01:10:44.875146,opt3,0.9,0.997
2017-07-03 01:10:46.782437,opt4,0.9,0.997
2017-07-03 01:10:48.712871,opt5,0.9,0.997
2017-07-03 01:18:42.516462,opt6,0.9,0.996
2017-07-03 01:18:44.343235,opt1,0.567861610032174,0.9916685952325851
2017-07-03 01:18:46.306859,opt2,0.567861610032174,0.9916685952325851
2017-07-03 01:18:48.155433,opt3,0.567861610032174,0.9916685952325851
2017-07-03 01:18:50.007903,opt4,0.567861610032174,0.9916685952325851
2017-07-03 01:18:51.920681,opt5,0.567861610032174,0.9916685952325851
2017-07-03 01:23:49.194044,opt6,0.567861610032174,0.9916685952325851
2017-07-03 01:23:50.998964,opt1,0.35829645349814754,0.97709209911173445
2017-07-03 01:23:52.896314,opt2,0.35829645349814754,0.9756895745675549
2017-07-03 01:23:54.680428,opt3,0.35829645349814754,0.97678042699080569
2017-07-03 01:23:56.520508,opt4,0.35829645349814754,0.97709209911173445
2017-07-03 01:23:58.407142,opt5,0.35829645349814754,0.97709209911173445
2017-07-03 01:28:34.736983,opt6,0.35829645349814754,0.97709209911173445
2017-07-03 01:28:36.553932,opt1,0.2260697788358622,0.93913942369815218
2017-07-03 01:28:38.458662,opt2,0.2260697788358622,0.93745962010595685
2017-07-03 01:28:40.298726,opt3,0.2260697788358622,0.93797648274970924
2017-07-03 01:28:42.149543,opt4,0.2260697788358622,0.93888099237627598
2017-07-03 01:28:44.075801,opt5,0.2260697788358622,0.93888099237627598
2017-07-03 01:32:51.960217,opt6,0.2260697788358622,0.93849334539346174
2017-07-03 01:32:53.808091,opt1,0.14264038732150022,0.8813855843247026
2017-07-03 01:32:55.759672,opt2,0.14264038732150022,0.8799860041987404
2017-07-03 01:32:57.638435,opt3,0.14264038732150022,0.8809190576160485
2017-07-03 01:32:59.518255,opt4,0.14264038732150022,0.88161884767902965
2017-07-03 01:33:01.484179,opt5,0.14264038732150022,0.8818521110333567
2017-07-03 01:35:15.252895,opt6,0.14264038732150022,0.85444366689993001
2017-07-03 01:35:17.307396,opt1,0.09000000000000001,0.83351648351648355
2017-07-03 01:35:19.229276,opt2,0.09000000000000001,0.83186813186813191
2017-07-03 01:35:21.056159,opt3,0.09000000000000001,0.8323076923076923
2017-07-03 01:35:22.872930,opt4,0.09000000000000001,0.83296703296703301
2017-07-03 01:35:24.824058,opt5,0.09000000000000001,0.83296703296703301
2017-07-03 01:37:34.400424,opt6,0.09000000000000001,0.78912087912087914
2017-07-03 01:37:36.247177,opt1,0.0567861610032174,0.79749787955894824
2017-07-03 01:37:38.158951,opt2,0.0567861610032174,0.75561916878710766
2017-07-03 01:37:40.122888,opt3,0.0567861610032174,0.76759966072943175
2017-07-03 01:37:42.124697,opt4,0.0567861610032174,0.79643765903307884
2017-07-03 01:37:44.025955,opt5,0.0567861610032174,0.79643765903307884
2017-07-03 01:39:51.079961,opt6,0.0567861610032174,0.74713740458015265
2017-07-03 01:39:52.891760,opt1,0.035829645349814754,0.76353453640323588
2017-07-03 01:39:54.813137,opt2,0.035829645349814754,0.73988799004355943
2017-07-03 01:39:56.639603,opt3,0.035829645349814754,0.74227338726405312
2017-07-03 01:39:58.486255,opt4,0.035829645349814754,0.76322339763534541
2017-07-03 01:40:00.397343,opt5,0.035829645349814754,0.76311968471271518
2017-07-03 01:41:55.101718,opt6,0.035829645349814754,0.71084837170711468
2017-07-03 01:41:56.934033,opt1,0.022606977883586222,0.75434827092285661
2017-07-03 01:41:58.817831,opt2,0.022606977883586222,0.71250255780642524
2017-07-03 01:42:00.651480,opt3,0.022606977883586222,0.71209330877839161
2017-07-03 01:42:02.502384,opt4,0.022606977883586222,0.74514016779210146
2017-07-03 01:42:04.427910,opt5,0.022606977883586222,0.74667485164722736
2017-07-03 01:43:37.978834,opt6,0.022606977883586222,0.70431757724575406
2017-07-03 01:43:39.786109,opt1,0.014264038732150021,0.74556152987724456
2017-07-03 01:43:41.625919,opt2,0.014264038732150021,0.66419803185553417
2017-07-03 01:43:43.443676,opt3,0.014264038732150021,0.66845896317337927
2017-07-03 01:43:45.273495,opt4,0.014264038732150021,0.73754692096986918
2017-07-03 01:43:47.139019,opt5,0.014264038732150021,0.73845997768083593
2017-07-03 01:45:43.287337,opt6,0.014264038732150021,0.67109668256061683
2017-07-03 01:45:45.237412,opt1,0.009000000000000001,0.7091826437941473
2017-07-03 01:45:47.135431,opt2,0.009000000000000001,0.66367305751765893
2017-07-03 01:45:49.300715,opt3,0.009000000000000001,0.67386478304742681
2017-07-03 01:45:51.390841,opt4,0.009000000000000001,0.7054490413723512
2017-07-03 01:45:53.696193,opt5,0.009000000000000001,0.706962663975782
2017-07-03 01:47:27.470472,opt6,0.009000000000000001,0.65015136226034309
2017-07-03 01:47:29.273342,opt1,0.00567861610032174,0.66227496731368807
2017-07-03 01:47:31.122961,opt2,0.00567861610032174,0.52177411244091321
2017-07-03 01:47:32.947285,opt3,0.00567861610032174,0.45167454490596398
2017-07-03 01:47:34.773418,opt4,0.00567861610032174,0.65825203660866938
2017-07-03 01:47:36.668970,opt5,0.00567861610032174,0.6588554762144222
2017-07-03 01:49:14.654524,opt6,0.00567861610032174,0.54078246002212615
2017-07-03 01:49:16.471246,opt1,0.0035829645349814755,0.6097952629466078
2017-07-03 01:49:18.351970,opt2,0.0035829645349814755,0.46045764753111201
2017-07-03 01:49:20.139454,opt3,0.0035829645349814755,0.58329987956643914
2017-07-03 01:49:21.966015,opt4,0.0035829645349814755,0.60547972701726216
2017-07-03 01:49:23.882152,opt5,0.0035829645349814755,0.60537936571657969
2017-07-03 01:51:04.105730,opt6,0.0035829645349814755,0.49076676033721395
2017-07-03 01:51:05.925646,opt1,0.002260697788358622,0.51618723063045002
2017-07-03 01:51:07.825893,opt2,0.002260697788358622,0.39119975944672747
2017-07-03 01:51:09.654982,opt3,0.002260697788358622,0.3486017841034379
2017-07-03 01:51:11.509075,opt4,0.002260697788358622,0.45534729878721059
2017-07-03 01:51:13.430902,opt5,0.002260697788358622,0.51588653903979154
2017-07-03 01:52:41.570486,opt6,0.002260697788358622,0.49443720557281751
2017-07-03 01:52:43.417082,opt1,0.0014264038732150022,0.47446424994992992
2017-07-03 01:52:45.308730,opt2,0.0014264038732150022,0.37442419387142001
2017-07-03 01:52:47.107668,opt3,0.0014264038732150022,0.32946124574404168
2017-07-03 01:52:48.949278,opt4,0.0014264038732150022,0.47306228720208293
2017-07-03 01:52:50.844025,opt5,0.0014264038732150022,0.47286200680953333
2017-07-03 01:54:15.972137,opt6,0.0014264038732150022,0.38984578409773685
2017-07-03 01:54:17.779651,opt1,0.0009000000000000001,0.53638274447002299
2017-07-03 01:54:19.668174,opt2,0.0009000000000000001,0.37323591232108899
2017-07-03 01:54:21.494705,opt3,0.0009000000000000001,0.2609348413572215
2017-07-03 01:54:23.321180,opt4,0.0009000000000000001,0.4470023020718647
2017-07-03 01:54:25.213360,opt5,0.0009000000000000001,0.53628265438895006
2017-07-03 01:55:55.335848,opt6,0.0009000000000000001,0.51416274647182469
2017-07-03 01:55:57.166258,opt1,0.0005678616100321739,0.49989993996397841
2017-07-03 01:55:59.078880,opt2,0.0005678616100321739,0.35821492895737445
2017-07-03 01:56:01.156891,opt3,0.0005678616100321739,0.24414648789273563
2017-07-03 01:56:03.132883,opt4,0.0005678616100321739,0.5151090654392636
2017-07-03 01:56:05.034553,opt5,0.0005678616100321739,0.51010606363818289
2017-07-03 01:57:30.777244,opt6,0.0005678616100321739,0.3742245347208325
2017-07-03 01:57:32.644089,opt1,0.00035829645349814754,0.45718287314925971
2017-07-03 01:57:34.614535,opt2,0.00035829645349814754,0.35734293717486992
2017-07-03 01:57:36.786215,opt3,0.00035829645349814754,0.28831532613045219
2017-07-03 01:57:38.622943,opt4,0.00035829645349814754,0.36434573829531813
2017-07-03 01:57:40.532130,opt5,0.00035829645349814754,0.43467386954781911
2017-07-03 01:59:08.850239,opt6,0.00035829645349814754,0.44357743097238894
2017-07-03 01:59:10.658785,opt1,0.00022606977883586222,0.50290058011602323
2017-07-03 01:59:12.419713,opt2,0.00022606977883586222,0.0
2017-07-03 01:59:14.150139,opt3,0.00022606977883586222,0.0
2017-07-03 01:59:15.865121,opt4,0.00022606977883586222,0.0
2017-07-03 01:59:17.772282,opt5,0.00022606977883586222,0.36667333466693336
2017-07-03 02:00:36.002244,opt6,0.00022606977883586222,0.0
2017-07-03 02:00:37.734323,opt1,0.0001426403873215002,0.0
2017-07-03 02:00:39.479261,opt2,0.0001426403873215002,0.0
2017-07-03 02:00:41.232277,opt3,0.0001426403873215002,0.0
2017-07-03 02:00:42.953375,opt4,0.0001426403873215002,0.0
2017-07-03 02:00:44.931456,opt5,0.0001426403873215002,0.0
2017-07-03 02:02:08.296671,opt6,0.0001426403873215002,0.0
2017-07-03 02:02:10.370115,opt1,9e-05,0.0
2017-07-03 02:02:12.391496,opt2,9e-05,0.0
2017-07-03 02:02:14.123567,opt3,9e-05,0.0
2017-07-03 02:02:16.168927,opt4,9e-05,0.0
2017-07-03 02:02:18.011402,opt5,9e-05,0.0
2017-07-03 02:03:39.927179,opt6,9e-05,0.0
2017-07-03 02:03:41.756808,opt1,0.9,1.0
2017-07-03 02:03:43.648061,opt2,0.9,1.0
2017-07-03 02:03:45.482668,opt3,0.9,1.0
2017-07-03 02:03:47.326457,opt4,0.9,1.0
2017-07-03 02:03:49.215814,opt5,0.9,1.0
2017-07-03 02:11:50.194299,opt6,0.9,1.0
2017-07-03 02:11:51.961980,opt1,0.567861610032174,0.99328859060402686
2017-07-03 02:11:53.851308,opt2,0.567861610032174,0.99328859060402686
2017-07-03 02:11:55.690513,opt3,0.567861610032174,0.99328859060402686
2017-07-03 02:11:57.488479,opt4,0.567861610032174,0.99328859060402686
2017-07-03 02:11:59.403546,opt5,0.567861610032174,0.99328859060402686
2017-07-03 02:17:28.213769,opt6,0.567861610032174,0.99282573478361491
2017-07-03 02:17:30.043854,opt1,0.35829645349814754,0.97584541062801933
2017-07-03 02:17:31.968106,opt2,0.35829645349814754,0.9756895745675549
2017-07-03 02:17:33.781052,opt3,0.35829645349814754,0.97553373850709058
2017-07-03 02:17:35.661984,opt4,0.35829645349814754,0.97553373850709058
2017-07-03 02:17:37.583391,opt5,0.35829645349814754,0.97553373850709058
2017-07-03 02:22:02.092107,opt6,0.35829645349814754,0.97475455820476853
2017-07-03 02:22:03.923202,opt1,0.2260697788358622,0.93590903217469956
2017-07-03 02:22:05.823732,opt2,0.2260697788358622,0.93629667915751391
2017-07-03 02:22:07.668805,opt3,0.2260697788358622,0.93577981651376152
2017-07-03 02:22:09.526546,opt4,0.2260697788358622,0.93590903217469956
2017-07-03 02:22:11.466168,opt5,0.2260697788358622,0.93590903217469956
2017-07-03 02:25:59.681191,opt6,0.2260697788358622,0.93526295387000902
2017-07-03 02:26:01.462705,opt1,0.14264038732150022,0.88010263587590387
2017-07-03 02:26:03.509720,opt2,0.14264038732150022,0.8790529507814322
2017-07-03 02:26:05.316437,opt3,0.14264038732150022,0.87940284581292283
2017-07-03 02:26:07.119981,opt4,0.14264038732150022,0.88010263587590387
2017-07-03 02:26:09.123226,opt5,0.14264038732150022,0.88010263587590387
2017-07-03 02:29:11.740063,opt6,0.14264038732150022,0.87963610916724988
2017-07-03 02:29:13.601820,opt1,0.09000000000000001,0.83208791208791211
2017-07-03 02:29:15.561248,opt2,0.09000000000000001,0.83197802197802195
2017-07-03 02:29:17.427874,opt3,0.09000000000000001,0.82999999999999996
2017-07-03 02:29:19.306292,opt4,0.09000000000000001,0.8323076923076923
2017-07-03 02:29:21.247576,opt5,0.09000000000000001,0.8323076923076923
2017-07-03 02:31:45.531042,opt6,0.09000000000000001,0.79230769230769227
2017-07-03 02:31:47.352739,opt1,0.0567861610032174,0.79431721798134014
2017-07-03 02:31:49.264426,opt2,0.0567861610032174,0.77830788804071249
2017-07-03 02:31:51.092303,opt3,0.0567861610032174,0.76558524173027986
2017-07-03 02:31:52.934913,opt4,0.0567861610032174,0.79463528413910089
2017-07-03 02:31:54.845000,opt5,0.0567861610032174,0.79452926208651398
2017-07-03 02:33:40.791279,opt6,0.0567861610032174,0.74416878710771839
2017-07-03 02:33:42.585048,opt1,0.035829645349814754,0.76872018253474383
2017-07-03 02:33:44.526211,opt2,0.035829645349814754,0.74154739680564197
2017-07-03 02:33:46.386878,opt3,0.035829645349814754,0.72391619995851486
2017-07-03 02:33:48.218762,opt4,0.035829645349814754,0.76892760838000418
2017-07-03 02:33:50.156318,opt5,0.035829645349814754,0.76913503422526441
2017-07-03 02:35:54.544787,opt6,0.035829645349814754,0.71022609417133375
2017-07-03 02:35:56.361946,opt1,0.022606977883586222,0.75731532637609988
2017-07-03 02:35:58.236849,opt2,0.022606977883586222,0.7032944546756702
2017-07-03 02:36:00.060101,opt3,0.022606977883586222,0.70227133210558623
2017-07-03 02:36:01.945353,opt4,0.022606977883586222,0.75680376509105796
2017-07-03 02:36:03.845074,opt5,0.022606977883586222,0.75680376509105796
2017-07-03 02:38:00.596084,opt6,0.022606977883586222,0.69582565991405776
2017-07-03 02:38:02.426964,opt1,0.014264038732150021,0.74576443136857051
2017-07-03 02:38:04.333684,opt2,0.014264038732150021,0.70548848534036723
2017-07-03 02:38:06.173820,opt3,0.014264038732150021,0.7123871360454499
2017-07-03 02:38:08.023966,opt4,0.014264038732150021,0.74546007913158163
2017-07-03 02:38:09.921851,opt5,0.014264038732150021,0.74525717764025567
2017-07-03 02:40:03.171008,opt6,0.014264038732150021,0.68600994217307498
2017-07-03 02:40:04.997647,opt1,0.009000000000000001,0.72714429868819375
2017-07-03 02:40:06.880508,opt2,0.009000000000000001,0.68123107971745711
2017-07-03 02:40:08.693723,opt3,0.009000000000000001,0.68647830474268412
2017-07-03 02:40:10.476467,opt4,0.009000000000000001,0.7231079717457114
2017-07-03 02:40:12.458496,opt5,0.009000000000000001,0.722401614530777
2017-07-03 02:41:42.686981,opt6,0.009000000000000001,0.69858728557013117
2017-07-03 02:41:44.508039,opt1,0.00567861610032174,0.69395554661570957
2017-07-03 02:41:46.369626,opt2,0.00567861610032174,0.5878507492708438
2017-07-03 02:41:48.235684,opt3,0.00567861610032174,0.50890073418485371
2017-07-03 02:41:50.081630,opt4,0.00567861610032174,0.69294981393945487
2017-07-03 02:41:52.009905,opt5,0.00567861610032174,0.69274866740420393
2017-07-03 02:43:36.486059,opt6,0.00567861610032174,0.62053706124912
2017-07-03 02:43:38.301772,opt1,0.0035829645349814755,0.665194700923324
2017-07-03 02:43:40.148575,opt2,0.0035829645349814755,0.58018867924528306
2017-07-03 02:43:41.981774,opt3,0.0035829645349814755,0.57737856282617428
2017-07-03 02:43:43.821864,opt4,0.0035829645349814755,0.66328783621035725
2017-07-03 02:43:45.680073,opt5,0.0035829645349814755,0.66378964271376961
2017-07-03 02:45:20.873207,opt6,0.0035829645349814755,0.63538739462063432
2017-07-03 02:45:22.710394,opt1,0.002260697788358622,0.62223113160268617
2017-07-03 02:45:24.458545,opt2,0.002260697788358622,0.0
2017-07-03 02:45:26.268944,opt3,0.002260697788358622,0.0
2017-07-03 02:45:28.063260,opt4,0.002260697788358622,0.0
2017-07-03 02:45:30.427212,opt5,0.002260697788358622,0.62263205372356423
2017-07-03 02:47:02.472328,opt6,0.002260697788358622,0.57833015936654308
2017-07-03 02:47:04.291571,opt1,0.0014264038732150022,0.58782295213298619
2017-07-03 02:47:06.055329,opt2,0.0014264038732150022,0.0
2017-07-03 02:47:07.890988,opt3,0.0014264038732150022,0.0
2017-07-03 02:47:09.729555,opt4,0.0014264038732150022,0.0
2017-07-03 02:47:11.683451,opt5,0.0014264038732150022,0.58501902663729222
2017-07-03 02:48:45.613420,opt6,0.0014264038732150022,0.466052473462848
2017-07-03 02:48:47.452059,opt1,0.0009000000000000001,0.54438995095586029
2017-07-03 02:48:49.187795,opt2,0.0009000000000000001,0.0
2017-07-03 02:48:50.886870,opt3,0.0009000000000000001,0.0
2017-07-03 02:48:52.618594,opt4,0.0009000000000000001,0.0
2017-07-03 02:48:54.639603,opt5,0.0009000000000000001,0.54669202282053853
2017-07-03 02:50:16.864807,opt6,0.0009000000000000001,0.46651986788109301
2017-07-03 02:50:18.658493,opt1,0.0005678616100321739,0.54232539523714229
2017-07-03 02:50:20.655578,opt2,0.0005678616100321739,0.0
2017-07-03 02:50:22.403308,opt3,0.0005678616100321739,0.0
2017-07-03 02:50:24.403223,opt4,0.0005678616100321739,0.0
2017-07-03 02:50:26.327048,opt5,0.0005678616100321739,0.54682809685811484
2017-07-03 02:51:55.848258,opt6,0.0005678616100321739,0.52161296778066835
2017-07-03 02:51:57.633257,opt1,0.00035829645349814754,0.41066426570628251
2017-07-03 02:51:59.298385,opt2,0.00035829645349814754,0.0
2017-07-03 02:52:01.005800,opt3,0.00035829645349814754,0.0
2017-07-03 02:52:02.707615,opt4,0.00035829645349814754,0.0
2017-07-03 02:52:04.621164,opt5,0.00035829645349814754,0.40996398559423769
2017-07-03 02:53:23.459705,opt6,0.00035829645349814754,0.0
2017-07-03 02:53:25.269261,opt1,0.00022606977883586222,0.37297459491898377
2017-07-03 02:53:27.005746,opt2,0.00022606977883586222,0.0
2017-07-03 02:53:28.742499,opt3,0.00022606977883586222,0.0
2017-07-03 02:53:30.475013,opt4,0.00022606977883586222,0.0
2017-07-03 02:53:32.404352,opt5,0.00022606977883586222,0.358371674334867
2017-07-03 02:54:53.714029,opt6,0.00022606977883586222,0.0
2017-07-03 02:54:55.632173,opt1,0.0001426403873215002,0.0
2017-07-03 02:54:57.445218,opt2,0.0001426403873215002,0.0
2017-07-03 02:54:59.177013,opt3,0.0001426403873215002,0.0
2017-07-03 02:55:00.906229,opt4,0.0001426403873215002,0.0
2017-07-03 02:55:02.768181,opt5,0.0001426403873215002,0.0
2017-07-03 02:56:23.537325,opt6,0.0001426403873215002,0.0
2017-07-03 02:56:25.312157,opt1,9e-05,0.0
2017-07-03 02:56:27.028009,opt2,9e-05,0.0
2017-07-03 02:56:28.748008,opt3,9e-05,0.0
2017-07-03 02:56:30.454761,opt4,9e-05,0.0
2017-07-03 02:56:32.448857,opt5,9e-05,0.0
