currenttime,option,k,f,time
2018-02-28 14:47:58.906567,opt2,5,0.01,0.35565900802612305
2018-02-28 14:47:58.958916,opt3,5,0.01,0.0512239933013916
2018-02-28 14:47:59.095980,opt4,5,0.01,0.13604998588562012
2018-02-28 14:47:59.965683,opt5,5,0.01,0.8685760498046875
2018-02-28 14:48:59.213892,opt6,5,0.01,59.2471821308136
2018-02-28 14:48:59.611016,opt2,5,0.01,0.39302992820739746
2018-02-28 14:48:59.661747,opt3,5,0.01,0.04953908920288086
2018-02-28 14:48:59.777911,opt4,5,0.01,0.11512494087219238
2018-02-28 14:49:00.526017,opt5,5,0.01,0.7469680309295654
2018-02-28 14:49:48.828620,opt6,5,0.01,48.30139708518982
2018-02-28 14:49:49.252898,opt2,5,0.01,0.4182100296020508
2018-02-28 14:49:49.320290,opt3,5,0.01,0.06624293327331543
2018-02-28 14:49:49.479591,opt4,5,0.01,0.15803790092468262
2018-02-28 14:49:50.295821,opt5,5,0.01,0.8151121139526367
2018-02-28 14:50:39.930596,opt6,5,0.01,49.63362503051758
2018-02-28 14:50:40.266706,opt2,5,0.01,0.3320198059082031
2018-02-28 14:50:40.315277,opt3,5,0.01,0.04751086235046387
2018-02-28 14:50:40.417796,opt4,5,0.01,0.10149097442626953
2018-02-28 14:50:41.192138,opt5,5,0.01,0.7732710838317871
2018-02-28 14:51:30.561226,opt6,5,0.01,49.36794114112854
2018-02-28 14:51:30.924176,opt2,5,0.01,0.35929203033447266
2018-02-28 14:51:30.982058,opt3,5,0.01,0.056839942932128906
2018-02-28 14:51:31.097522,opt4,5,0.01,0.11443901062011719
2018-02-28 14:51:31.967982,opt5,5,0.01,0.8694279193878174
2018-02-28 14:52:25.581146,opt6,5,0.01,53.61213278770447
2018-02-28 14:52:25.879447,opt2,5,0.01,0.2940828800201416
2018-02-28 14:52:25.929512,opt3,5,0.01,0.049009084701538086
2018-02-28 14:52:26.004838,opt4,5,0.01,0.07416605949401855
2018-02-28 14:52:26.784453,opt5,5,0.01,0.7786619663238525
2018-02-28 14:53:18.266637,opt6,5,0.01,51.48110008239746
2018-02-28 14:53:18.680154,opt2,5,0.01,0.4060029983520508
2018-02-28 14:53:18.744840,opt3,5,0.01,0.06360197067260742
2018-02-28 14:53:18.826450,opt4,5,0.01,0.08068585395812988
2018-02-28 14:53:19.773678,opt5,5,0.01,0.9462630748748779
2018-02-28 14:54:10.398976,opt6,5,0.01,50.62414002418518
2018-02-28 14:54:10.755360,opt2,5,0.01,0.3521130084991455
2018-02-28 14:54:10.804708,opt3,5,0.01,0.04831409454345703
2018-02-28 14:54:10.929869,opt4,5,0.01,0.12420988082885742
2018-02-28 14:54:11.783275,opt5,5,0.01,0.8523550033569336
2018-02-28 14:55:13.623741,opt6,5,0.01,61.83932304382324
2018-02-28 14:55:13.881012,opt2,5,0.01,0.25275611877441406
2018-02-28 14:55:13.930956,opt3,5,0.01,0.04884982109069824
2018-02-28 14:55:14.052708,opt4,5,0.01,0.12058186531066895
2018-02-28 14:55:14.815731,opt5,5,0.01,0.7618310451507568
2018-02-28 14:56:02.833378,opt6,5,0.01,48.0165159702301
2018-02-28 14:56:03.139186,opt2,5,0.01,0.30170202255249023
2018-02-28 14:56:03.193686,opt3,5,0.01,0.053359031677246094
2018-02-28 14:56:03.304599,opt4,5,0.01,0.1095588207244873
2018-02-28 14:56:04.112281,opt5,5,0.01,0.8065378665924072
2018-02-28 14:56:55.078928,opt6,5,0.01,50.96538686752319
2018-02-28 14:56:55.416948,opt2,5,0.01,0.33351707458496094
2018-02-28 14:56:55.469322,opt3,5,0.01,0.05115389823913574
2018-02-28 14:56:55.587417,opt4,5,0.01,0.11695194244384766
2018-02-28 14:56:56.383604,opt5,5,0.01,0.7951059341430664
2018-02-28 14:58:02.883171,opt6,5,0.01,66.49855494499207
2018-02-28 14:58:03.274426,opt2,5,0.01,0.3836638927459717
2018-02-28 14:58:03.346558,opt3,5,0.01,0.07087588310241699
2018-02-28 14:58:03.468157,opt4,5,0.01,0.12042498588562012
2018-02-28 14:58:04.232380,opt5,5,0.01,0.7630391120910645
2018-02-28 14:58:58.465256,opt6,5,0.01,54.23167419433594
2018-02-28 14:58:58.801261,opt2,5,0.01,0.3320779800415039
2018-02-28 14:58:58.849318,opt3,5,0.01,0.04681992530822754
2018-02-28 14:58:58.988363,opt4,5,0.01,0.13794994354248047
2018-02-28 14:58:59.790038,opt5,5,0.01,0.8006470203399658
2018-02-28 14:59:46.018850,opt6,5,0.01,46.22767686843872
2018-02-28 14:59:46.350187,opt2,5,0.01,0.32704687118530273
2018-02-28 14:59:46.397120,opt3,5,0.01,0.04590797424316406
2018-02-28 14:59:46.518545,opt4,5,0.01,0.12046003341674805
2018-02-28 14:59:47.480528,opt5,5,0.01,0.9609198570251465
2018-02-28 15:00:36.767324,opt6,5,0.01,49.28566002845764
2018-02-28 15:00:40.710854,opt2,6,0.01,0.4289059638977051
2018-02-28 15:00:40.777463,opt3,6,0.01,0.06543993949890137
2018-02-28 15:00:40.899106,opt4,6,0.01,0.12056708335876465
2018-02-28 15:00:41.796686,opt5,6,0.01,0.8964359760284424
2018-02-28 15:02:04.147210,opt6,6,0.01,82.34942412376404
2018-02-28 15:02:04.583704,opt2,6,0.01,0.43206787109375
2018-02-28 15:02:04.639814,opt3,6,0.01,0.05495095252990723
2018-02-28 15:02:04.788672,opt4,6,0.01,0.14780902862548828
2018-02-28 15:02:05.905215,opt5,6,0.01,1.1154448986053467
2018-02-28 15:03:13.307026,opt6,6,0.01,67.40049910545349
2018-02-28 15:03:13.672943,opt2,6,0.01,0.36160707473754883
2018-02-28 15:03:13.739981,opt3,6,0.01,0.06591510772705078
2018-02-28 15:03:13.888647,opt4,6,0.01,0.14763092994689941
2018-02-28 15:03:14.843256,opt5,6,0.01,0.9533140659332275
2018-02-28 15:04:32.661847,opt6,6,0.01,77.81744909286499
2018-02-28 15:04:33.052861,opt2,6,0.01,0.3857581615447998
2018-02-28 15:04:33.111436,opt3,6,0.01,0.05741405487060547
2018-02-28 15:04:33.208384,opt4,6,0.01,0.09580492973327637
2018-02-28 15:04:34.076042,opt5,6,0.01,0.8665499687194824
2018-02-28 15:05:52.552932,opt6,6,0.01,78.47563695907593
2018-02-28 15:05:52.915834,opt2,6,0.01,0.3587820529937744
2018-02-28 15:05:53.015086,opt3,6,0.01,0.09834122657775879
2018-02-28 15:05:53.149639,opt4,6,0.01,0.1334550380706787
2018-02-28 15:05:53.957203,opt5,6,0.01,0.8064830303192139
2018-02-28 15:07:16.173509,opt6,6,0.01,82.21532607078552
2018-02-28 15:07:16.591989,opt2,6,0.01,0.4141418933868408
2018-02-28 15:07:16.671835,opt3,6,0.01,0.07876300811767578
2018-02-28 15:07:16.789027,opt4,6,0.01,0.11605000495910645
2018-02-28 15:07:17.758908,opt5,6,0.01,0.968878984451294
2018-02-28 15:08:34.472430,opt6,6,0.01,76.71241998672485
2018-02-28 15:08:34.871789,opt2,6,0.01,0.39473700523376465
2018-02-28 15:08:34.929557,opt3,6,0.01,0.05649590492248535
2018-02-28 15:08:35.048527,opt4,6,0.01,0.11795902252197266
2018-02-28 15:08:35.773836,opt5,6,0.01,0.7241930961608887
2018-02-28 15:10:12.648109,opt6,6,0.01,96.8730731010437
2018-02-28 15:10:13.073490,opt2,6,0.01,0.4208791255950928
2018-02-28 15:10:13.132066,opt3,6,0.01,0.05742812156677246
2018-02-28 15:10:13.261454,opt4,6,0.01,0.1284639835357666
2018-02-28 15:10:14.292224,opt5,6,0.01,1.0297460556030273
2018-02-28 15:11:45.216973,opt6,6,0.01,90.92361092567444
2018-02-28 15:11:45.575242,opt2,6,0.01,0.35396385192871094
2018-02-28 15:11:45.634384,opt3,6,0.01,0.058053016662597656
2018-02-28 15:11:45.753153,opt4,6,0.01,0.11760997772216797
2018-02-28 15:11:46.757496,opt5,6,0.01,1.0032658576965332
2018-02-28 15:12:57.335245,opt6,6,0.01,70.57661318778992
2018-02-28 15:12:57.880922,opt2,6,0.01,0.5394201278686523
2018-02-28 15:12:57.960867,opt3,6,0.01,0.07888317108154297
2018-02-28 15:12:58.081204,opt4,6,0.01,0.11924219131469727
2018-02-28 15:12:59.015838,opt5,6,0.01,0.9335031509399414
2018-02-28 15:14:08.856973,opt6,6,0.01,69.83996510505676
2018-02-28 15:14:09.204825,opt2,6,0.01,0.34351015090942383
2018-02-28 15:14:09.266009,opt3,6,0.01,0.060170888900756836
2018-02-28 15:14:09.395586,opt4,6,0.01,0.12859416007995605
2018-02-28 15:14:10.272069,opt5,6,0.01,0.875446081161499
2018-02-28 15:15:19.119725,opt6,6,0.01,68.84641599655151
2018-02-28 15:15:19.554639,opt2,6,0.01,0.4304220676422119
2018-02-28 15:15:19.617111,opt3,6,0.01,0.06138014793395996
2018-02-28 15:15:19.755204,opt4,6,0.01,0.1372220516204834
2018-02-28 15:15:20.721995,opt5,6,0.01,0.9658379554748535
2018-02-28 15:16:28.104274,opt6,6,0.01,67.38110494613647
2018-02-28 15:16:28.491225,opt2,6,0.01,0.3826408386230469
2018-02-28 15:16:28.552090,opt3,6,0.01,0.059700965881347656
2018-02-28 15:16:28.685565,opt4,6,0.01,0.13243913650512695
2018-02-28 15:16:29.652778,opt5,6,0.01,0.9660680294036865
2018-02-28 15:17:40.819565,opt6,6,0.01,71.16544103622437
2018-02-28 15:17:41.302168,opt2,6,0.01,0.47803306579589844
2018-02-28 15:17:41.362185,opt3,6,0.01,0.058946847915649414
2018-02-28 15:17:41.507930,opt4,6,0.01,0.14461207389831543
2018-02-28 15:17:42.383932,opt5,6,0.01,0.8748869895935059
2018-02-28 15:18:52.616928,opt6,6,0.01,70.23185586929321
2018-02-28 15:18:53.017118,opt2,6,0.01,0.3952040672302246
2018-02-28 15:18:53.100859,opt3,6,0.01,0.08243298530578613
2018-02-28 15:18:53.215031,opt4,6,0.01,0.11300110816955566
2018-02-28 15:18:54.092618,opt5,6,0.01,0.8762259483337402
2018-02-28 15:20:02.392874,opt6,6,0.01,68.29907083511353
2018-02-28 15:20:02.775584,opt2,6,0.01,0.3784608840942383
2018-02-28 15:20:02.834469,opt3,6,0.01,0.057756900787353516
2018-02-28 15:20:02.963837,opt4,6,0.01,0.1283249855041504
2018-02-28 15:20:03.750490,opt5,6,0.01,0.7855429649353027
2018-02-28 15:21:51.872577,opt6,6,0.01,108.12093091011047
2018-02-28 15:21:52.366402,opt2,6,0.01,0.4888269901275635
2018-02-28 15:21:52.443191,opt3,6,0.01,0.07566094398498535
2018-02-28 15:21:52.559727,opt4,6,0.01,0.11529707908630371
2018-02-28 15:21:53.498457,opt5,6,0.01,0.9376339912414551
2018-02-28 15:22:56.621278,opt6,6,0.01,63.12175703048706
2018-02-28 15:22:57.158044,opt2,6,0.01,0.5286409854888916
2018-02-28 15:22:57.297683,opt3,6,0.01,0.1385970115661621
2018-02-28 15:22:57.458312,opt4,6,0.01,0.15963101387023926
2018-02-28 15:22:58.321349,opt5,6,0.01,0.8620860576629639
2018-02-28 15:24:25.130458,opt6,6,0.01,86.80771589279175
2018-02-28 15:24:25.499942,opt2,6,0.01,0.364926815032959
2018-02-28 15:24:25.570995,opt3,6,0.01,0.0699608325958252
2018-02-28 15:24:25.705254,opt4,6,0.01,0.13324189186096191
2018-02-28 15:24:26.583044,opt5,6,0.01,0.8768329620361328
2018-02-28 15:25:52.381125,opt6,6,0.01,85.79701209068298
2018-02-28 15:25:52.745385,opt2,6,0.01,0.3603060245513916
2018-02-28 15:25:52.854926,opt3,6,0.01,0.10856890678405762
2018-02-28 15:25:52.975296,opt4,6,0.01,0.11945199966430664
2018-02-28 15:25:53.760971,opt5,6,0.01,0.7845668792724609
2018-02-28 15:27:14.438888,opt6,6,0.01,80.67680883407593
2018-02-28 15:27:18.001307,opt2,7,0.01,0.4268620014190674
2018-02-28 15:27:18.066864,opt3,7,0.01,0.06444311141967773
2018-02-28 15:27:18.186385,opt4,7,0.01,0.1184239387512207
2018-02-28 15:27:19.949439,opt5,7,0.01,1.762091875076294
2018-02-28 15:28:52.362516,opt6,7,0.01,92.4120020866394
2018-02-28 15:28:52.814360,opt2,7,0.01,0.4474649429321289
2018-02-28 15:28:52.885160,opt3,7,0.01,0.06963610649108887
2018-02-28 15:28:53.032553,opt4,7,0.01,0.14635109901428223
2018-02-28 15:28:54.842516,opt5,7,0.01,1.8088419437408447
2018-02-28 15:30:53.514926,opt6,7,0.01,118.67102408409119
2018-02-28 15:30:53.921341,opt2,7,0.01,0.4020349979400635
2018-02-28 15:30:53.989196,opt3,7,0.01,0.06680583953857422
2018-02-28 15:30:54.136358,opt4,7,0.01,0.1460099220275879
2018-02-28 15:30:56.081671,opt5,7,0.01,1.9441218376159668
2018-02-28 15:33:01.929028,opt6,7,0.01,125.84607791900635
2018-02-28 15:33:02.412584,opt2,7,0.01,0.4788510799407959
2018-02-28 15:33:02.532873,opt3,7,0.01,0.11907410621643066
2018-02-28 15:33:02.693566,opt4,7,0.01,0.15967488288879395
2018-02-28 15:33:04.688632,opt5,7,0.01,1.9938998222351074
2018-02-28 15:34:38.641826,opt6,7,0.01,93.95191097259521
2018-02-28 15:34:39.101736,opt2,7,0.01,0.4556090831756592
2018-02-28 15:34:39.172238,opt3,7,0.01,0.06933903694152832
2018-02-28 15:34:39.290513,opt4,7,0.01,0.11734199523925781
2018-02-28 15:34:41.211050,opt5,7,0.01,1.9193789958953857
2018-02-28 15:36:18.827012,opt6,7,0.01,97.61475992202759
2018-02-28 15:36:19.280355,opt2,7,0.01,0.44901418685913086
2018-02-28 15:36:19.347998,opt3,7,0.01,0.06655311584472656
2018-02-28 15:36:19.476290,opt4,7,0.01,0.12727594375610352
2018-02-28 15:36:21.554988,opt5,7,0.01,2.0776050090789795
2018-02-28 15:37:53.603569,opt6,7,0.01,92.0474009513855
2018-02-28 15:37:54.097888,opt2,7,0.01,0.49010300636291504
2018-02-28 15:37:54.184912,opt3,7,0.01,0.08594393730163574
2018-02-28 15:37:54.261987,opt4,7,0.01,0.0759880542755127
2018-02-28 15:37:56.089307,opt5,7,0.01,1.8261799812316895
2018-02-28 15:39:34.516406,opt6,7,0.01,98.42596888542175
2018-02-28 15:39:35.089435,opt2,7,0.01,0.5654840469360352
2018-02-28 15:39:35.194596,opt3,7,0.01,0.10396695137023926
2018-02-28 15:39:35.364947,opt4,7,0.01,0.1691138744354248
2018-02-28 15:39:37.429034,opt5,7,0.01,2.0628879070281982
2018-02-28 15:41:07.899394,opt6,7,0.01,90.46910190582275
2018-02-28 15:41:08.573895,opt2,7,0.01,0.6690521240234375
2018-02-28 15:41:08.638663,opt3,7,0.01,0.06365013122558594
2018-02-28 15:41:08.746237,opt4,7,0.01,0.10657000541687012
2018-02-28 15:41:10.233797,opt5,7,0.01,1.4865450859069824
2018-02-28 15:42:59.848874,opt6,7,0.01,109.61391687393188
2018-02-28 15:43:00.281059,opt2,7,0.01,0.42692089080810547
2018-02-28 15:43:00.358335,opt3,7,0.01,0.0760350227355957
2018-02-28 15:43:00.505153,opt4,7,0.01,0.14542412757873535
2018-02-28 15:43:02.579790,opt5,7,0.01,2.0731899738311768
2018-02-28 15:44:32.084538,opt6,7,0.01,89.50351309776306
2018-02-28 15:44:32.507862,opt2,7,0.01,0.41867899894714355
2018-02-28 15:44:32.573612,opt3,7,0.01,0.06434011459350586
2018-02-28 15:44:32.677044,opt4,7,0.01,0.10237908363342285
2018-02-28 15:44:34.528678,opt5,7,0.01,1.8506920337677002
2018-02-28 15:46:17.155154,opt6,7,0.01,102.6251790523529
2018-02-28 15:46:17.605960,opt2,7,0.01,0.44652795791625977
2018-02-28 15:46:17.671619,opt3,7,0.01,0.0644540786743164
2018-02-28 15:46:17.816443,opt4,7,0.01,0.1437990665435791
2018-02-28 15:46:19.622400,opt5,7,0.01,1.8049089908599854
2018-02-28 15:48:03.036118,opt6,7,0.01,103.4124801158905
2018-02-28 15:48:03.537224,opt2,7,0.01,0.4966440200805664
2018-02-28 15:48:03.602676,opt3,7,0.01,0.06436586380004883
2018-02-28 15:48:03.736420,opt4,7,0.01,0.132720947265625
2018-02-28 15:48:05.779597,opt5,7,0.01,2.04217791557312
2018-02-28 15:51:53.921771,opt6,7,0.01,228.1411509513855
2018-02-28 15:51:54.436101,opt2,7,0.01,0.5099911689758301
2018-02-28 15:51:54.512223,opt3,7,0.01,0.0749821662902832
2018-02-28 15:51:54.729249,opt4,7,0.01,0.21594619750976562
2018-02-28 15:51:56.889194,opt5,7,0.01,2.1588728427886963
2018-02-28 15:53:34.349153,opt6,7,0.01,97.45875692367554
2018-02-28 15:53:34.777868,opt2,7,0.01,0.4241499900817871
2018-02-28 15:53:34.852699,opt3,7,0.01,0.07390308380126953
2018-02-28 15:53:34.976503,opt4,7,0.01,0.12294483184814453
2018-02-28 15:53:37.090823,opt5,7,0.01,2.113341808319092
2018-02-28 15:55:28.468192,opt6,7,0.01,111.37631583213806
2018-02-28 15:55:28.957789,opt2,7,0.01,0.4849710464477539
2018-02-28 15:55:29.028330,opt3,7,0.01,0.06938385963439941
2018-02-28 15:55:29.137326,opt4,7,0.01,0.10788393020629883
2018-02-28 15:55:30.596672,opt5,7,0.01,1.4582300186157227
2018-02-28 15:57:06.085263,opt6,7,0.01,95.48749899864197
2018-02-28 15:57:06.680446,opt2,7,0.01,0.5886099338531494
2018-02-28 15:57:06.776202,opt3,7,0.01,0.09467196464538574
2018-02-28 15:57:06.891232,opt4,7,0.01,0.1139070987701416
2018-02-28 15:57:08.776663,opt5,7,0.01,1.884364128112793
2018-02-28 15:58:47.422591,opt6,7,0.01,98.64464712142944
2018-02-28 15:58:47.993350,opt2,7,0.01,0.5644910335540771
2018-02-28 15:58:48.103488,opt3,7,0.01,0.10882210731506348
2018-02-28 15:58:48.243400,opt4,7,0.01,0.13867902755737305
2018-02-28 15:58:50.301256,opt5,7,0.01,2.0565929412841797
2018-02-28 16:00:27.064851,opt6,7,0.01,96.76219391822815
2018-02-28 16:00:27.460533,opt2,7,0.01,0.3910970687866211
2018-02-28 16:00:27.526935,opt3,7,0.01,0.0652608871459961
2018-02-28 16:00:27.650537,opt4,7,0.01,0.1225271224975586
2018-02-28 16:00:29.375600,opt5,7,0.01,1.7239429950714111
2018-02-28 16:02:10.732578,opt6,7,0.01,101.35574889183044
2018-02-28 16:02:11.186016,opt2,7,0.01,0.44898104667663574
2018-02-28 16:02:11.253711,opt3,7,0.01,0.06657695770263672
2018-02-28 16:02:11.331019,opt4,7,0.01,0.07603693008422852
2018-02-28 16:02:13.301289,opt5,7,0.01,1.9691839218139648
2018-02-28 16:04:36.400102,opt6,7,0.01,143.0975799560547
2018-02-28 16:04:39.886460,opt2,8,0.01,0.6535489559173584
2018-02-28 16:04:39.958633,opt3,8,0.01,0.07108592987060547
2018-02-28 16:04:40.089198,opt4,8,0.01,0.1294419765472412
2018-02-28 16:06:58.050510,opt5,8,0.01,137.96000719070435
2018-02-28 16:09:17.103910,opt6,8,0.01,139.05110001564026
2018-02-28 16:09:17.663968,opt2,8,0.01,0.5554239749908447
2018-02-28 16:09:17.739091,opt3,8,0.01,0.07424592971801758
2018-02-28 16:09:17.849533,opt4,8,0.01,0.10961079597473145
2018-02-28 16:11:28.686095,opt5,8,0.01,130.83573603630066
