currenttime,option,f,accuracy
2018-05-01 09:34:52.042550,opt1,0.9,0.9819969670269071
2018-05-01 09:34:52.807970,opt2,0.9,0.9819969670269071
2018-05-01 09:34:53.293032,opt3,0.9,0.33433433433433435
2018-05-01 09:34:53.698968,opt1,0.567861610032174,0.9618131056108156
2018-05-01 09:34:54.142316,opt2,0.567861610032174,0.9620444264528234
2018-05-01 09:34:54.677297,opt3,0.567861610032174,0.3490803390135451
2018-05-01 09:34:55.160846,opt1,0.35829645349814754,0.923172822191055
2018-05-01 09:34:55.690397,opt2,0.35829645349814754,0.9234844943119839
2018-05-01 09:34:56.092412,opt3,0.35829645349814754,0.36933146330060773
2018-05-01 09:34:56.644040,opt1,0.2260697788358622,0.8685875181474702
2018-05-01 09:34:57.372129,opt2,0.2260697788358622,0.8685872676647901
2018-05-01 09:34:57.960567,opt3,0.2260697788358622,0.3847727571029374
2018-05-01 09:34:58.573345,opt1,0.14264038732150022,0.8119897364124097
2018-05-01 09:34:59.258257,opt2,0.14264038732150022,0.810706787963611
2018-05-01 09:34:59.830894,opt3,0.14264038732150022,0.4075110800093305
2018-05-01 09:35:00.327186,opt1,0.09000000000000001,0.767031017410984
2018-05-01 09:35:00.802740,opt2,0.09000000000000001,0.7647231439299181
2018-05-01 09:35:01.203744,opt3,0.09000000000000001,0.43776363031628285
2018-05-01 09:35:01.674355,opt1,0.0567861610032174,0.7439534214898168
2018-05-01 09:35:02.142449,opt2,0.0567861610032174,0.7419386312801856
2018-05-01 09:35:02.882315,opt3,0.0567861610032174,0.47440259095789067
2018-05-01 09:35:03.452678,opt1,0.035829645349814754,0.7248448556441628
2018-05-01 09:35:03.947412,opt2,0.035829645349814754,0.7206962416203688
2018-05-01 09:35:04.312560,opt3,0.035829645349814754,0.512202537820662
2018-05-01 09:35:04.659371,opt1,0.022606977883586222,0.692544018321631
2018-05-01 09:35:05.070467,opt2,0.022606977883586222,0.6866092161548615
2018-05-01 09:35:05.414079,opt3,0.022606977883586222,0.5307624559777389
2018-05-01 09:35:05.752392,opt1,0.014264038732150021,0.6536424843122415
2018-05-01 09:35:06.173194,opt2,0.014264038732150021,0.6482654917484288
2018-05-01 09:35:06.578051,opt3,0.014264038732150021,0.5277369391168906
2018-05-01 09:35:06.942295,opt1,0.009000000000000001,0.61159071766147
2018-05-01 09:35:07.365955,opt2,0.009000000000000001,0.6035167909330843
2018-05-01 09:35:07.714391,opt3,0.009000000000000001,0.5141033709419153
2018-05-01 09:35:08.066467,opt1,0.00567861610032174,0.5597695290300636
2018-05-01 09:35:08.487168,opt2,0.00567861610032174,0.558862002935275
2018-05-01 09:35:08.873528,opt3,0.00567861610032174,0.48634356795810874
2018-05-01 09:35:09.238556,opt1,0.0035829645349814755,0.530992033558483
2018-05-01 09:35:09.691868,opt2,0.0035829645349814755,0.5171400890096488
2018-05-01 09:35:10.059707,opt3,0.0035829645349814755,0.46896264523106357
2018-05-01 09:35:10.438971,opt1,0.002260697788358622,0.4919184009331808
2018-05-01 09:35:10.865548,opt2,0.002260697788358622,0.4823951640978574
2018-05-01 09:35:11.210618,opt3,0.002260697788358622,0.44851895222120247
2018-05-01 09:35:11.557728,opt1,0.0014264038732150022,0.42768143658871915
2018-05-01 09:35:12.288474,opt2,0.0014264038732150022,0.42577902354791997
2018-05-01 09:35:12.702843,opt3,0.0014264038732150022,0.41286238215449317
2018-05-01 09:35:13.099057,opt1,0.0009000000000000001,0.4049247987104487
2018-05-01 09:35:13.823894,opt2,0.0009000000000000001,0.4009207045532473
2018-05-01 09:35:14.638994,opt3,0.0009000000000000001,0.3910109749497321
2018-05-01 09:35:15.068187,opt1,0.0005678616100321739,0.3815824738781733
2018-05-01 09:35:15.497277,opt2,0.0005678616100321739,0.37447704990131747
2018-05-01 09:35:15.858883,opt3,0.0005678616100321739,0.3739771501515647
2018-05-01 09:35:16.223393,opt1,0.00035829645349814754,0.38168226535803323
2018-05-01 09:35:16.690464,opt2,0.00035829645349814754,0.36937812450027435
2018-05-01 09:35:17.038609,opt3,0.00035829645349814754,0.3782864905605334
2018-05-01 09:35:17.384467,opt1,0.00022606977883586222,0.34744284752604915
2018-05-01 09:35:17.821280,opt2,0.00022606977883586222,0.34584262748003497
2018-05-01 09:35:18.224687,opt3,0.00022606977883586222,0.34634294762009216
2018-05-01 09:35:18.576986,opt1,0.0001426403873215002,0.0
2018-05-01 09:35:18.980516,opt2,0.0001426403873215002,0.0
2018-05-01 09:35:19.332303,opt3,0.0001426403873215002,0.0
2018-05-01 09:35:19.692967,opt1,9e-05,0.0
2018-05-01 09:35:20.093518,opt2,9e-05,0.0
2018-05-01 09:35:20.437185,opt3,9e-05,0.0
2018-05-01 09:35:20.797329,opt1,0.9,0.9800009590428752
2018-05-01 09:35:21.244584,opt2,0.9,0.9800009590428752
2018-05-01 09:35:21.587895,opt3,0.9,0.3383233532934132
2018-05-01 09:35:21.935702,opt1,0.567861610032174,0.9664433777983397
2018-05-01 09:35:22.358297,opt2,0.567861610032174,0.9662118963168581
2018-05-01 09:35:22.739165,opt3,0.567861610032174,0.3486172154111085
2018-05-01 09:35:23.153390,opt1,0.35829645349814754,0.9247311827956989
2018-05-01 09:35:23.589110,opt2,0.35829645349814754,0.9247311827956989
2018-05-01 09:35:23.925904,opt3,0.35829645349814754,0.3621630045192457
2018-05-01 09:35:24.276307,opt1,0.2260697788358622,0.8729805334880315
2018-05-01 09:35:24.698345,opt2,0.2260697788358622,0.8729804332949594
2018-05-01 09:35:25.064641,opt3,0.2260697788358622,0.3821882267128757
2018-05-01 09:35:25.480508,opt1,0.14264038732150022,0.8171215302076043
2018-05-01 09:35:25.922531,opt2,0.14264038732150022,0.8172381618847678
2018-05-01 09:35:26.317328,opt3,0.14264038732150022,0.4076277116864941
2018-05-01 09:35:26.715654,opt1,0.09000000000000001,0.7796692617927329
2018-05-01 09:35:27.145297,opt2,0.09000000000000001,0.7785703848163138
2018-05-01 09:35:27.544704,opt3,0.09000000000000001,0.43875231531741626
2018-05-01 09:35:27.942394,opt1,0.0567861610032174,0.7456494709723708
2018-05-01 09:35:28.411555,opt2,0.0567861610032174,0.7426806847288976
2018-05-01 09:35:28.976552,opt3,0.0567861610032174,0.47652070479268166
2018-05-01 09:35:29.460674,opt1,0.035829645349814754,0.7161354216119631
2018-05-01 09:35:29.994444,opt2,0.035829645349814754,0.7155124987541414
2018-05-01 09:35:30.634091,opt3,0.035829645349814754,0.5097130710807352
2018-05-01 09:35:31.050830,opt1,0.022606977883586222,0.6804735262373182
2018-05-01 09:35:31.591853,opt2,0.022606977883586222,0.6789371779925251
2018-05-01 09:35:32.137650,opt3,0.022606977883586222,0.5248359452715999
2018-05-01 09:35:32.774828,opt1,0.014264038732150021,0.6481660276072435
2018-05-01 09:35:33.721643,opt2,0.014264038732150021,0.6450205088821385
2018-05-01 09:35:34.217121,opt3,0.014264038732150021,0.5203288523517973
2018-05-01 09:35:34.803572,opt1,0.009000000000000001,0.6096928477718669
2018-05-01 09:35:35.415482,opt2,0.009000000000000001,0.6113066557000423
2018-05-01 09:35:35.916143,opt3,0.009000000000000001,0.5105911738710889
2018-05-01 09:35:36.421838,opt1,0.00567861610032174,0.549142067733427
2018-05-01 09:35:36.943024,opt2,0.00567861610032174,0.5472315902824618
2018-05-01 09:35:37.360534,opt3,0.00567861610032174,0.46123170497482685
2018-05-01 09:35:37.747582,opt1,0.0035829645349814755,0.5249993609709326
2018-05-01 09:35:38.203149,opt2,0.0035829645349814755,0.5312193043218367
2018-05-01 09:35:38.573506,opt3,0.0035829645349814755,0.4508249155227744
2018-05-01 09:35:38.949483,opt1,0.002260697788358622,0.537838643511967
2018-05-01 09:35:39.424473,opt2,0.002260697788358622,0.5344310565951861
2018-05-01 09:35:39.837093,opt3,0.002260697788358622,0.4489409934939574
2018-05-01 09:35:40.225998,opt1,0.0014264038732150022,0.49269185157050316
2018-05-01 09:35:40.692304,opt2,0.0014264038732150022,0.4928914499907571
2018-05-01 09:35:41.053837,opt3,0.0014264038732150022,0.4041894787743297
2018-05-01 09:35:41.418302,opt1,0.0009000000000000001,0.48554931394919393
2018-05-01 09:35:41.867118,opt2,0.0009000000000000001,0.4842450375923808
2018-05-01 09:35:42.548919,opt3,0.0009000000000000001,0.39736100555674253
2018-05-01 09:35:43.219574,opt1,0.0005678616100321739,0.48710123497012137
2018-05-01 09:35:43.736870,opt2,0.0005678616100321739,0.4716853418040888
2018-05-01 09:35:44.086939,opt3,0.0005678616100321739,0.4038430142396196
2018-05-01 09:35:44.494028,opt1,0.00035829645349814754,0.4341050829707374
2018-05-01 09:35:44.972725,opt2,0.00035829645349814754,0.38312377566525324
2018-05-01 09:35:45.362578,opt3,0.00035829645349814754,0.3654191562973175
2018-05-01 09:35:45.923278,opt1,0.00022606977883586222,0.3942515800199468
2018-05-01 09:35:46.586402,opt2,0.00022606977883586222,0.32359847629420807
2018-05-01 09:35:47.043231,opt3,0.00022606977883586222,0.380700104824408
2018-05-01 09:35:47.877754,opt1,0.0001426403873215002,0.0
2018-05-01 09:35:48.910233,opt2,0.0001426403873215002,0.0
2018-05-01 09:35:49.509756,opt3,0.0001426403873215002,0.0
2018-05-01 09:35:50.001675,opt1,9e-05,0.0
2018-05-01 09:35:50.456966,opt2,9e-05,0.0
2018-05-01 09:35:50.988701,opt3,9e-05,0.0
