currenttime,option,f,accuracy
2017-11-01 10:04:52.726505,opt1,0.567861610032174,0.55795573059832426
2017-11-01 10:08:05.603403,opt2,0.567861610032174,0.44533992466868072
2017-11-01 10:10:56.370757,opt3,0.567861610032174,0.55626497877658976
2017-11-01 10:13:51.563778,opt4,0.567861610032174,0.56403306074391091
2017-11-01 10:16:48.352902,opt5,0.567861610032174,0.5636922165805659
2017-11-01 10:19:47.027593,opt1,0.35829645349814754,0.5742226482843148
2017-11-01 10:23:03.234007,opt2,0.35829645349814754,0.46383174314016135
2017-11-01 10:26:01.605390,opt3,0.35829645349814754,0.56083271368464882
2017-11-01 10:29:00.759127,opt4,0.35829645349814754,0.56675056523703315
2017-11-01 10:32:01.334480,opt5,0.35829645349814754,0.56683412918033793
2017-11-01 10:35:04.575021,opt1,0.2260697788358622,0.57974294205379018
2017-11-01 10:38:22.486266,opt2,0.2260697788358622,0.47132812927484036
2017-11-01 10:42:16.752924,opt3,0.2260697788358622,0.55319640791390101
2017-11-01 10:45:17.955481,opt4,0.2260697788358622,0.56118375549935084
2017-11-01 10:49:01.377176,opt5,0.2260697788358622,0.56112048060918318
2017-11-01 10:53:30.076121,opt1,0.14264038732150022,0.57873666247411204
2017-11-01 10:58:38.266615,opt2,0.14264038732150022,0.47261808557412005
2017-11-01 11:03:23.629996,opt3,0.14264038732150022,0.55078087751399651
2017-11-01 11:08:01.941524,opt4,0.14264038732150022,0.56072381191083875
2017-11-01 11:13:00.319689,opt5,0.14264038732150022,0.5606368901136779
2017-11-01 11:17:32.261629,opt1,0.09000000000000001,0.5750808425373507
2017-11-01 11:21:28.220497,opt2,0.09000000000000001,0.47084367149416689
2017-11-01 11:25:02.944977,opt3,0.09000000000000001,0.56062454998539646
2017-11-01 11:28:39.026572,opt4,0.09000000000000001,0.57028317780481608
2017-11-01 11:32:37.096901,opt5,0.09000000000000001,0.5703519742274864
2017-11-01 11:36:08.577533,opt1,0.0567861610032174,0.56770445354038246
2017-11-01 11:41:37.265141,opt2,0.0567861610032174,0.48987854977625239
2017-11-01 11:44:59.888280,opt3,0.0567861610032174,0.55058213800154387
2017-11-01 11:48:18.488259,opt4,0.0567861610032174,0.55858970596094071
2017-11-01 11:51:37.556526,opt5,0.0567861610032174,0.55863919858555777
2017-11-01 11:55:14.269350,opt1,0.035829645349814754,0.56041474479827991
2017-11-01 11:58:46.155790,opt2,0.035829645349814754,0.45831871171365163
2017-11-01 12:02:08.666361,opt3,0.035829645349814754,0.65152207246857741
2017-11-01 12:05:17.085901,opt4,0.035829645349814754,0.61712732268389647
2017-11-01 12:08:32.540094,opt5,0.035829645349814754,0.61763136181951406
2017-11-01 12:11:53.646056,opt1,0.022606977883586222,0.55157745555263193
2017-11-01 12:15:20.689372,opt2,0.022606977883586222,0.46262382735377744
2017-11-01 12:18:40.031002,opt3,0.022606977883586222,0.64186376283516433
2017-11-01 12:21:49.659563,opt4,0.022606977883586222,0.59802914028505072
2017-11-01 12:25:11.931463,opt5,0.022606977883586222,0.59868361218461563
2017-11-01 12:28:30.094547,opt1,0.014264038732150021,0.5405442574637348
2017-11-01 12:31:58.783385,opt2,0.014264038732150021,0.4543312408242845
2017-11-01 12:35:13.835565,opt3,0.014264038732150021,0.4916193524769909
2017-11-01 12:38:30.956051,opt4,0.014264038732150021,0.50435503660023595
2017-11-01 12:41:54.757272,opt5,0.014264038732150021,0.50487158339793325
2017-11-01 12:45:19.146297,opt1,0.009000000000000001,0.52894471308992985
2017-11-01 12:48:49.206580,opt2,0.009000000000000001,0.4398184648891868
2017-11-01 12:52:12.414886,opt3,0.009000000000000001,0.46512795368327281
2017-11-01 12:55:36.798830,opt4,0.009000000000000001,0.48236019290615245
2017-11-01 12:59:06.741788,opt5,0.009000000000000001,0.48248679013809986
2017-11-01 13:02:38.021418,opt1,0.00567861610032174,0.51892637670754604
2017-11-01 13:06:19.486067,opt2,0.00567861610032174,0.43230578156622373
2017-11-01 13:09:48.343233,opt3,0.00567861610032174,0.48498161309036419
2017-11-01 13:13:24.678774,opt4,0.00567861610032174,0.50651997247653513
2017-11-01 13:16:51.663751,opt5,0.00567861610032174,0.50639966683319859
2017-11-01 13:20:49.600524,opt1,0.0035829645349814755,0.50237322329635059
2017-11-01 13:24:43.770328,opt2,0.0035829645349814755,0.42415900843953791
2017-11-01 13:28:21.800608,opt3,0.0035829645349814755,0.4832617921489149
2017-11-01 13:31:25.444216,opt4,0.0035829645349814755,0.5050455428085473
2017-11-01 13:34:14.478709,opt5,0.0035829645349814755,0.5052738130920974
2017-11-01 13:37:06.045135,opt1,0.002260697788358622,0.47725396464399267
2017-11-01 13:40:05.229814,opt2,0.002260697788358622,0.42160239867564514
2017-11-01 13:42:58.804308,opt3,0.002260697788358622,0.44606070705042522
2017-11-01 13:45:56.287769,opt4,0.002260697788358622,0.46177240934852454
2017-11-01 13:48:54.741208,opt5,0.002260697788358622,0.46181438082678605
2017-11-01 13:51:50.787790,opt1,0.0014264038732150022,0.46329096165713873
2017-11-01 13:54:51.639074,opt2,0.0014264038732150022,0.41772349417764482
