currenttime,option,f,accuracy
2018-06-18 19:02:13.248438,opt1,0.2260697788358622,0.7796922450423199
2018-06-18 19:02:13.443085,opt2,0.2260697788358622,0.7772859384205739
2018-06-18 19:02:14.189306,opt3,0.2260697788358622,0.778244048937508
2018-06-18 19:02:14.602217,opt4,0.2260697788358622,0.7701416384497065
2018-06-18 19:02:20.741283,opt5,0.2260697788358622,0.7701416384497065
2018-06-18 19:02:20.921815,opt1,0.14264038732150022,0.7433977004099838
2018-06-18 19:02:21.456645,opt2,0.14264038732150022,0.7473740029863484
2018-06-18 19:02:22.381660,opt3,0.14264038732150022,0.7466129647932463
2018-06-18 19:02:22.798018,opt4,0.14264038732150022,0.7420801293630277
2018-06-18 19:02:28.148587,opt5,0.14264038732150022,0.7420801293630277
2018-06-18 19:02:28.243910,opt1,0.09000000000000001,0.7072032392153969
2018-06-18 19:02:28.752751,opt2,0.09000000000000001,0.704795721258278
2018-06-18 19:02:29.490095,opt3,0.09000000000000001,0.7053957267488912
2018-06-18 19:02:29.901286,opt4,0.09000000000000001,0.6989360670050498
2018-06-18 19:02:34.168215,opt5,0.09000000000000001,0.6989360670050498
2018-06-18 19:02:34.262177,opt1,0.0567861610032174,0.6800475158874529
2018-06-18 19:02:34.691375,opt2,0.0567861610032174,0.5982583927418119
2018-06-18 19:02:35.426468,opt3,0.0567861610032174,0.6037700838230782
2018-06-18 19:02:35.838949,opt4,0.0567861610032174,0.6745326123052233
2018-06-18 19:02:39.929145,opt5,0.0567861610032174,0.6745326123052233
2018-06-18 19:02:40.017065,opt1,0.035829645349814754,0.664117647425301
2018-06-18 19:02:40.472115,opt2,0.035829645349814754,0.5254849667404654
2018-06-18 19:02:41.179196,opt3,0.035829645349814754,0.5197639414241344
2018-06-18 19:02:41.332022,opt4,0.035829645349814754,0.5308143478373427
2018-06-18 19:02:46.450571,opt5,0.035829645349814754,0.665103747715884
2018-06-18 19:02:46.540222,opt1,0.022606977883586222,0.6096873253234077
2018-06-18 19:02:46.937524,opt2,0.022606977883586222,0.320951987965802
2018-06-18 19:02:47.095388,opt3,0.022606977883586222,0.32610851353220977
2018-06-18 19:02:47.576026,opt4,0.022606977883586222,0.6051877292873459
2018-06-18 19:02:53.218755,opt5,0.022606977883586222,0.6051877292873459
2018-06-18 19:02:53.396071,opt1,0.014264038732150021,0.5679400060459896
2018-06-18 19:02:54.020817,opt2,0.014264038732150021,0.1961866483624694
2018-06-18 19:02:54.904900,opt3,0.014264038732150021,0.19287988337184506
2018-06-18 19:02:55.067900,opt4,0.014264038732150021,0.4783791046447686
2018-06-18 19:02:57.216442,opt5,0.014264038732150021,0.5806765755202938
2018-06-18 19:02:57.400010,opt1,0.009000000000000001,0.5038506719537834
2018-06-18 19:02:57.559523,opt2,0.009000000000000001,0.0
2018-06-18 19:02:57.700425,opt3,0.009000000000000001,0.0
2018-06-18 19:02:57.823676,opt4,0.009000000000000001,0.0
2018-06-18 19:02:59.467553,opt5,0.009000000000000001,0.5248724626192006
2018-06-18 19:02:59.557138,opt1,0.00567861610032174,0.3771366545351302
2018-06-18 19:02:59.700163,opt2,0.00567861610032174,0.0
2018-06-18 19:02:59.793347,opt3,0.00567861610032174,0.0
2018-06-18 19:02:59.896832,opt4,0.00567861610032174,0.0
2018-06-18 19:03:01.179680,opt5,0.00567861610032174,0.402019444963233
2018-06-18 19:03:01.268921,opt1,0.0035829645349814755,0.2834937718362955
2018-06-18 19:03:01.410364,opt2,0.0035829645349814755,0.0
2018-06-18 19:03:01.506123,opt3,0.0035829645349814755,0.0
2018-06-18 19:03:01.599620,opt4,0.0035829645349814755,0.0
2018-06-18 19:03:03.509684,opt5,0.0035829645349814755,0.2918410101917486
2018-06-18 19:03:03.600848,opt1,0.002260697788358622,0.28605349195851587
2018-06-18 19:03:03.735772,opt2,0.002260697788358622,0.0
